as_code;as_cx_wgs;as_cy_wgs;as_blx_wgs;as_bly_wgs;as_tlx_wgs;as_tly_wgs;as_trx_wgs;as_try_wgs;as_brx_wgs;as_bry_wgs;as_parent_oas
TGB101_1kmX4200000000Y2987000000Z0;8.3197483578;49.9875030559;8.3129368375;49.9829055395;8.312620285;49.9918943241;8.3265611752;49.9921001612;8.3268751147;49.9831113322;TGB101_5kmX4200000000Y2985000000Z0
TGB101_1kmX4194000000Y2989000000Z0;8.2354507101;50.0042144541;8.2286449077;49.9996119331;8.2283123667;50.008600391;8.2422578101;50.0088165649;8.242587736;49.9998280603;TGB101_5kmX4190000000Y2985000000Z0
TGB101_1kmX4197000000Y3001000000Z0;8.2733920068;50.1127167982;8.2665672941;50.108116649;8.2662407605;50.1171049373;8.2802180246;50.1173165359;8.2805419282;50.1083282018;TGB101_5kmX4195000000Y3000000000Z0
TGB101_1kmX4197000000Y2985000000Z0;8.2785759713;49.9689005331;8.2717709962;49.9643005432;8.2714469096;49.9732892447;8.2853822419;49.9735001126;8.2857037181;49.9645113656;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4203000000Y2990000000Z0;8.3606447286;50.0150795167;8.3538254211;50.0104844688;8.3535162725;50.0194733077;8.3674653352;50.0196741528;8.3677718669;50.0106852705;TGB101_5kmX4200000000Y2990000000Z0
TGB101_1kmX4195000000Y2985000000Z0;8.2507081434;49.9684754302;8.2439058916;49.96387378;8.2435765848;49.9728623894;8.2575116903;49.9730766703;8.257838387;49.9640880146;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4195000000Y2984000000Z0;8.2510360683;49.9594867844;8.244235044;49.9548851442;8.2439058916;49.96387378;8.257838387;49.9640880146;8.2581649305;49.9550993326;TGB101_5kmX4195000000Y2980000000Z0
TGB101_1kmX4194000000Y2984000000Z0;8.2371049346;49.9592717199;8.230305272;49.95466925;8.2299735108;49.9636578392;8.2439058916;49.96387378;8.244235044;49.9548851442;TGB101_5kmX4190000000Y2980000000Z0
TGB101_1kmX4181000000Y2968000000Z0;8.061819021;49.812509579;8.0550565159;49.8078965337;8.0546935781;49.8168849185;8.0685828092;49.817122218;8.0689431587;49.8081337822;TGB101_5kmX4180000000Y2965000000Z0
TGB101_1kmX4193000000Y2987000000Z0;8.2221740155;49.9860205283;8.2153720347;49.9814171979;8.2150371936;49.9904056612;8.2289772924;49.990623449;8.2293095211;49.9816349387;TGB101_5kmX4190000000Y2985000000Z0
TGB101_1kmX4196000000Y2983000000Z0;8.2652924787;49.9507114248;8.2584913208;49.9461106242;8.2581649305;49.9550993326;8.2720949306;49.9553118154;8.2724187131;49.9463230612;TGB101_5kmX4195000000Y2980000000Z0
TGB101_1kmX4196000000Y2990000000Z0;8.2630131313;50.0136319006;8.2562033684;50.0090310309;8.2558759037;50.0180195558;8.2698241925;50.0182323598;8.2701490409;50.0092437889;TGB101_5kmX4195000000Y2990000000Z0
TGB101_1kmX4198000000Y2986000000Z0;8.2921898081;49.9780992816;8.2853822419;49.9735001126;8.2850606147;49.9824888334;8.2989986705;49.9826980399;8.2993176861;49.973709274;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4197000000Y2988000000Z0;8.277606945;49.9958665881;8.27079828;49.9912665691;8.2704737367;50.0002551921;8.2844169071;50.0004661965;8.2847388365;49.991477528;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4193000000Y2993000000Z0;8.2201699832;50.039950979;8.2133606267;50.0353475854;8.2130248403;50.0443358922;8.2269806394;50.0445539624;8.227313806;50.0355656085;TGB101_5kmX4190000000Y2990000000Z0
TGB101_1kmX4195000000Y2986000000Z0;8.2503800646;49.9774640496;8.2435765848;49.9728623894;8.2432471233;49.9818509726;8.2571848402;49.9820652997;8.2575116903;49.9730766703;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4181000000Y2985000000Z0;8.0556465454;49.9653086156;8.0488634034;49.9606953654;8.0484975636;49.9696832892;8.0624309807;49.9699214584;8.0627942117;49.9609334832;TGB101_5kmX4180000000Y2985000000Z0
TGB101_1kmX4189000000Y2987000000Z0;8.1664197846;49.9851358157;8.159623264;49.9805291672;8.1592779741;49.9895174389;8.1732176007;49.9897420551;8.1735602786;49.980753735;TGB101_5kmX4185000000Y2985000000Z0
TGB101_1kmX4197000000Y2979000000Z0;8.2805099362;49.9149677124;8.2737123256;49.9103677797;8.2733891499;49.9193566399;8.2873088387;49.9195672352;8.2876294114;49.9105783297;TGB101_5kmX4195000000Y2975000000Z0
TGB101_1kmX4190000000Y2987000000Z0;8.1803581649;49.9853595542;8.1735602786;49.980753735;8.1732176007;49.9897420551;8.1871573468;49.9899649642;8.1874974125;49.980976596;TGB101_5kmX4190000000Y2985000000Z0
TGB101_1kmX4194000000Y2991000000Z0;8.2347879319;50.0221913646;8.2279796696;50.0175888229;8.227646816;50.0265772287;8.2415974929;50.026793496;8.2419277291;50.0178050435;TGB101_5kmX4190000000Y2990000000Z0
TGB101_1kmX4148000000Y3029000000Z0;7.5759293437;50.351881648;7.5691383754;50.3472403744;7.568677029;50.3562252368;7.582721628;50.3565225174;7.5831803143;50.3475375902;TGB101_5kmX4145000000Y3025000000Z0
TGB101_1kmX4195000000Y2987000000Z0;8.2500518317;49.9864526429;8.2432471233;49.9818509726;8.2429175071;49.9908395295;8.2568578365;49.9910539029;8.2571848402;49.9820652997;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4195000000Y2997000000Z0;8.2467610072;50.0763371433;8.2399439815;50.0717353704;8.2396128124;50.080723668;8.2535793353;50.0809385053;8.2539078795;50.0719501612;TGB101_5kmX4195000000Y2995000000Z0
TGB101_1kmX4200000000Y2984000000Z0;8.3206934301;49.9605365177;8.3138856037;49.9559390288;8.3135694967;49.9649278919;8.3275025516;49.9651335958;8.3278160493;49.9561446883;TGB101_5kmX4200000000Y2980000000Z0
TGB101_1kmX4181000000Y2986000000Z0;8.0552819244;49.9742965518;8.0484975636;49.9696832892;8.048131552;49.9786711864;8.0620675793;49.978909407;8.0624309807;49.9699214584;TGB101_5kmX4180000000Y2985000000Z0
TGB101_1kmX4195000000Y2991000000Z0;8.2487373577;50.0224067543;8.2419277291;50.0178050435;8.2415974929;50.026793496;8.255548285;50.0270080547;8.2558759037;50.0180195558;TGB101_5kmX4195000000Y2990000000Z0
TGB101_1kmX4199000000Y2989000000Z0;8.3051728128;50.0052738598;8.2983601898;50.0006754934;8.2980407245;50.0096641811;8.3119867338;50.0098718151;8.3123035838;50.0008830826;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4197000000Y2989000000Z0;8.2772836327;50.0048552209;8.2704737367;50.0002551921;8.2701490409;50.0092437889;8.2840948265;50.009454839;8.2844169071;50.0004661965;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4199000000Y2981000000Z0;8.3077133;49.9333633422;8.3009105202;49.9287650502;8.3005922522;49.9377539477;8.314517373;49.9379612236;8.3148330354;49.9289722815;TGB101_5kmX4195000000Y2980000000Z0
TGB101_1kmX4169000000Y2986000000Z0;7.8880746641;49.9713153651;7.8813067547;49.9666921881;7.8809094286;49.97567944;7.894843866;49.9759381368;7.8952385831;49.9669508291;TGB101_5kmX4165000000Y2985000000Z0
TGB101_1kmX4194000000Y2979000000Z0;8.2387552824;49.914328326;8.2319617457;49.9097259062;8.2316307616;49.9187146282;8.2455501104;49.9189303363;8.2458784918;49.909941568;TGB101_5kmX4190000000Y2975000000Z0
TGB101_1kmX4195000000Y2990000000Z0;8.2490662078;50.0134182656;8.2422578101;50.0088165649;8.2419277291;50.0178050435;8.2558759037;50.0180195558;8.2562033684;50.0090310309;TGB101_5kmX4195000000Y2990000000Z0
TGB101_1kmX4197000000Y2984000000Z0;8.278898677;49.9599117957;8.2720949306;49.9553118154;8.2717709962;49.9643005432;8.2857037181;49.9645113656;8.2860250435;49.9555225923;TGB101_5kmX4195000000Y2980000000Z0
TGB101_1kmX4192000000Y2988000000Z0;8.207899055;49.9947903371;8.2010972114;49.9901861663;8.2007595994;49.999174556;8.2147021952;49.9993940983;8.2150371936;49.9904056612;TGB101_5kmX4190000000Y2985000000Z0
TGB101_1kmX4193000000Y2991000000Z0;8.2208386218;50.0219742664;8.2140317261;50.017370894;8.2136962552;50.0263592527;8.227646816;50.0265772287;8.2279796696;50.0175888229;TGB101_5kmX4190000000Y2990000000Z0
TGB101_1kmX4198000000Y2987000000Z0;8.2918694116;49.9870880119;8.2850606147;49.9824888334;8.2847388365;49.991477528;8.2986795051;49.9916867797;8.2989986705;49.9826980399;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4171000000Y2984000000Z0;7.9167224444;49.9538544558;7.9099542131;49.9492329574;7.9095624729;49.9582203743;7.9234919672;49.9584755486;7.9238811006;49.9494880767;TGB101_5kmX4170000000Y2980000000Z0
TGB101_1kmX4191000000Y2978000000Z0;8.1973390715;49.9046849855;8.1905508341;49.9000800908;8.1902122011;49.909068698;8.2041285994;49.9092894712;8.2044646312;49.9003008166;TGB101_5kmX4190000000Y2975000000Z0
TGB101_1kmX4199000000Y2984000000Z0;8.3067617349;49.9603299831;8.2999552682;49.9557316635;8.2996365519;49.9647204819;8.3135694967;49.9649278919;8.3138856037;49.9559390288;TGB101_5kmX4195000000Y2980000000Z0
TGB101_1kmX4190000000Y2991000000Z0;8.1789913942;50.0213127211;8.172188601;50.0167068578;8.1718452786;50.0256950731;8.1857954856;50.0259181749;8.1861361909;50.0169299114;TGB101_5kmX4190000000Y2990000000Z0
TGB101_1kmX4202000000Y2990000000Z0;8.3466970283;50.0148778392;8.3398790831;50.010281959;8.3395673176;50.0192707541;8.3535162725;50.0194733077;8.3538254211;50.0104844688;TGB101_5kmX4200000000Y2990000000Z0
TGB101_1kmX4175000000Y2987000000Z0;7.9712954553;49.9818242641;7.9645180974;49.9772060273;7.9641362476;49.9861935817;7.9780741072;49.9864420945;7.9784533461;49.9774544864;TGB101_5kmX4175000000Y2985000000Z0
TGB101_1kmX4179000000Y2986000000Z0;8.0274127354;49.9738167494;8.0206311124;49.9692018324;8.0202598808;49.9781896257;8.0341956522;49.9784312593;8.0345642738;49.9694434138;TGB101_5kmX4175000000Y2985000000Z0
TGB101_1kmX4196000000Y2989000000Z0;8.2633392112;50.0046433397;8.2565306793;50.00004248;8.2562033684;50.0090310309;8.2701490409;50.0092437889;8.2704737367;50.0002551921;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4199000000Y2990000000Z0;8.3048545804;50.0142625569;8.2980407245;50.0096641811;8.297721109;50.0186528427;8.311669735;50.0188605216;8.3119867338;50.0098718151;TGB101_5kmX4195000000Y2990000000Z0
TGB101_1kmX4187000000Y2993000000Z0;8.1364451817;50.0386119344;8.1296440417;50.0340035587;8.1292925384;50.042991575;8.1432476207;50.043219901;8.1435965047;50.0342318355;TGB101_5kmX4185000000Y2990000000Z0
TGB101_1kmX4199000000Y2986000000Z0;8.3061266137;49.9783076122;8.2993176861;49.973709274;8.2989986705;49.9826980399;8.3129368375;49.9829055395;8.3132532413;49.9739167288;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4196000000Y2988000000Z0;8.2636651381;49.9956547527;8.2568578365;49.9910539029;8.2565306793;50.00004248;8.2704737367;50.0002551921;8.27079828;49.9912665691;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4195000000Y2989000000Z0;8.2493949034;50.0044297508;8.242587736;49.9998280603;8.2422578101;50.0088165649;8.2562033684;50.0090310309;8.2565306793;50.00004248;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4193000000Y2985000000Z0;8.2228407723;49.9680435021;8.2160412456;49.9634401924;8.2157067187;49.9724287083;8.2296415939;49.9726464021;8.2299735108;49.9636578392;TGB101_5kmX4190000000Y2985000000Z0
TGB101_1kmX4186000000Y2980000000Z0;8.1270640642;49.9215366669;8.1202801907;49.9169276123;8.1199282228;49.9259159226;8.1338492287;49.9261453134;8.1341985933;49.9171569537;TGB101_5kmX4185000000Y2980000000Z0
TGB101_1kmX4196000000Y2978000000Z0;8.2669160063;49.9057674371;8.260120978;49.9011666847;8.2597953521;49.9101555258;8.2737123256;49.9103677797;8.2740353498;49.9013788929;TGB101_5kmX4195000000Y2975000000Z0
TGB101_1kmX4194000000Y2993000000Z0;8.2341245305;50.0401681711;8.227313806;50.0355656085;8.2269806394;50.0445539624;8.2409365548;50.0447703233;8.2412671016;50.0357819226;TGB101_5kmX4190000000Y2990000000Z0
TGB101_1kmX4201000000Y2979000000Z0;8.3361843706;49.9157963697;8.3293813337;49.9111997557;8.3290685703;49.9201887951;8.3429886997;49.920392573;8.3432988597;49.9114034897;TGB101_5kmX4200000000Y2975000000Z0
TGB101_1kmX4209000000Y2987000000Z0;8.4452089474;49.989286248;8.4383851917;49.9846962209;8.4380921589;49.9936853921;8.452034001;49.9938758624;8.4523244202;49.9848866502;TGB101_5kmX4205000000Y2985000000Z0
TGB101_1kmX4194000000Y2997000000Z0;8.2327958546;50.0761214739;8.2259801992;50.0715188691;8.2256464052;50.0805071199;8.2396128124;50.080723668;8.2399439815;50.0717353704;TGB101_5kmX4190000000Y2995000000Z0
TGB101_1kmX4191000000Y2986000000Z0;8.1946353441;49.9765931806;8.1878373186;49.9719882015;8.1874974125;49.980976596;8.2014346649;49.9811977503;8.2017719599;49.9722093081;TGB101_5kmX4190000000Y2985000000Z0
TGB101_1kmX4189000000Y2988000000Z0;8.1660757199;49.9941240984;8.1592779741;49.9895174389;8.1589325219;49.9985056842;8.1728747619;49.9987303489;8.1732176007;49.9897420551;TGB101_5kmX4185000000Y2985000000Z0
TGB101_1kmX4194000000Y2986000000Z0;8.2364437108;49.9772488923;8.2296415939;49.9726464021;8.2293095211;49.9816349387;8.2432471233;49.9818509726;8.2435765848;49.9728623894;TGB101_5kmX4190000000Y2985000000Z0
TGB101_1kmX4194000000Y2985000000Z0;8.2367744003;49.9682603193;8.2299735108;49.9636578392;8.2296415939;49.9726464021;8.2435765848;49.9728623894;8.2439058916;49.96387378;TGB101_5kmX4190000000Y2985000000Z0
TGB101_1kmX4199000000Y2983000000Z0;8.3070790721;49.9513411291;8.3002738349;49.9467428188;8.2999552682;49.9557316635;8.3138856037;49.9559390288;8.3142015624;49.9469501394;TGB101_5kmX4195000000Y2980000000Z0
TGB101_1kmX4185000000Y2988000000Z0;8.110312956;49.9932118788;8.1035206797;49.9886019036;8.1031647752;49.9975899512;8.1171065281;49.9978214455;8.1174598196;49.9888333479;TGB101_5kmX4185000000Y2985000000Z0
TGB101_1kmX4195000000Y2979000000Z0;8.2526733869;49.9145431589;8.2458784918;49.909941568;8.2455501104;49.9189303363;8.2594695735;49.9191443402;8.2597953521;49.9101555258;TGB101_5kmX4195000000Y2975000000Z0
TGB101_1kmX4196000000Y2997000000Z0;8.2607262749;50.076551102;8.2539078795;50.0719501612;8.2535793353;50.0809385053;8.2675459729;50.0811516317;8.2678718922;50.0721632415;TGB101_5kmX4195000000Y2995000000Z0
TGB101_1kmX4202000000Y2987000000Z0;8.3476277434;49.9879112713;8.3408135012;49.9833154178;8.3405021747;49.9923042909;8.3544432828;49.9925067133;8.3547519961;49.9835177965;TGB101_5kmX4200000000Y2985000000Z0
TGB101_1kmX4194000000Y2990000000Z0;8.2351193989;50.0132029223;8.2283123667;50.008600391;8.2279796696;50.0175888229;8.2419277291;50.0178050435;8.2422578101;50.0088165649;TGB101_5kmX4190000000Y2990000000Z0
TGB101_1kmX4198000000Y2989000000Z0;8.2912281668;50.0050653942;8.2844169071;50.0004661965;8.2840948265;50.009454839;8.2980407245;50.0096641811;8.2983601898;50.0006754934;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4196000000Y2987000000Z0;8.2639909119;49.9866661396;8.2571848402;49.9820652997;8.2568578365;49.9910539029;8.27079828;49.9912665691;8.271122671;49.98227792;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4200000000Y2988000000Z0;8.3194330378;49.9964918497;8.312620285;49.9918943241;8.3123035838;50.0008830826;8.3262470882;50.0010889641;8.3265611752;49.9921001612;TGB101_5kmX4200000000Y2985000000Z0
TGB101_1kmX4193000000Y2988000000Z0;8.2218404023;49.9950090021;8.2150371936;49.9904056612;8.2147021952;49.9993940983;8.2286449077;49.9996119331;8.2289772924;49.990623449;TGB101_5kmX4190000000Y2985000000Z0
TGB101_1kmX4195000000Y2988000000Z0;8.2497234447;49.9954412099;8.2429175071;49.9908395295;8.242587736;49.9998280603;8.2565306793;50.00004248;8.2568578365;49.9910539029;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4196000000Y2985000000Z0;8.2646420007;49.9686888348;8.257838387;49.9640880146;8.2575116903;49.9730766703;8.2714469096;49.9732892447;8.2717709962;49.9643005432;TGB101_5kmX4195000000Y2985000000Z0
TGB101_1kmX4189000000Y2991000000Z0;8.1650425556;50.0210887892;8.1582411307;50.016482096;8.1578951914;50.0254702627;8.1718452786;50.0256950731;8.172188601;50.0167068578;TGB101_5kmX4185000000Y2990000000Z0
TGB101_1kmX4192000000Y2989000000Z0;8.2075626708;50.0037787374;8.2007595994;49.999174556;8.2004218289;50.0081629195;8.2143670394;50.0083825092;8.2147021952;49.9993940983;TGB101_5kmX4190000000Y2985000000Z0
TGB101_1kmX4193000000Y2992000000Z0;8.2205043811;50.0309626357;8.2136962552;50.0263592527;8.2133606267;50.0353475854;8.227313806;50.0355656085;8.227646816;50.0265772287;TGB101_5kmX4190000000Y2990000000Z0
TGB101_1kmX4195000000Y2993000000Z0;8.2480791936;50.040383654;8.2412671016;50.0357819226;8.2409365548;50.0447703233;8.2548925856;50.0449849747;8.2552205124;50.0359965277;TGB101_5kmX4195000000Y2990000000Z0
TGB101_1kmX4190000000Y2992000000Z0;8.1786493;50.0303009475;8.1718452786;50.0256950731;8.1715017949;50.0346832622;8.1854546202;50.0349064122;8.1857954856;50.0259181749;TGB101_5kmX4190000000Y2990000000Z0
TGB101_1kmX4201000000Y2974000000Z0;8.3377398558;49.8708507303;8.3309429536;49.8662541595;8.3306309222;49.8752433321;8.3445380472;49.8754468908;8.3448474815;49.8664576744;TGB101_5kmX4200000000Y2970000000Z0
TGB101_1kmX4183000000Y2993000000Z0;8.0806310784;50.0376850568;8.0738354243;50.0330733636;8.0734734449;50.0420611787;8.0874280311;50.0422963415;8.0877873916;50.0333084756;TGB101_5kmX4180000000Y2990000000Z0
TGB101_1kmX4187000000Y2979000000Z0;8.1413318105;49.9127767832;8.1345477942;49.9081685672;8.1341985933;49.9171569537;8.1481171174;49.917384591;8.1484637161;49.9083961555;TGB101_5kmX4185000000Y2975000000Z0
TGB101_1kmX4192000000Y2982000000Z0;8.209914047;49.9408593828;8.2031195584;49.936255275;8.2027828959;49.945243823;8.2167098286;49.9454630813;8.2170438849;49.936474486;TGB101_5kmX4190000000Y2980000000Z0
TGB101_1kmX4202000000Y2971000000Z0;8.3525694938;49.8440855806;8.3457749153;49.8394898639;8.3454659154;49.848479161;8.3593653598;49.8486808869;8.359671766;49.8396915465;TGB101_5kmX4200000000Y2970000000Z0
TGB101_1kmX4188000000Y2981000000Z0;8.1545581747;49.9309804103;8.1477703562;49.9263729998;8.1474234323;49.9353613818;8.161347285;49.9355874124;8.1616916042;49.9265989817;TGB101_5kmX4185000000Y2980000000Z0
TGB101_1kmX4200000000Y2980000000Z0;8.3219514587;49.9245807657;8.3151485498;49.9199833128;8.3148330354;49.9289722815;8.3287556604;49.929177808;8.3290685703;49.9201887951;TGB101_5kmX4200000000Y2980000000Z0
TGB101_1kmX4193000000Y2990000000Z0;8.2211727055;50.012985871;8.2143670394;50.0083825092;8.2140317261;50.017370894;8.2279796696;50.0175888229;8.2283123667;50.008600391;TGB101_5kmX4190000000Y2990000000Z0
