as_code;as_cx_wgs;as_cy_wgs;as_blx_wgs;as_bly_wgs;as_tlx_wgs;as_tly_wgs;as_trx_wgs;as_try_wgs;as_brx_wgs;as_bry_wgs;as_parent_oas
TGB101_5kmX4190000000Y2995000000Z0;8.2048658987;50.0756850031;8.1708143429;50.0526595626;8.1690928809;50.0975998609;8.2389500063;50.0987001864;8.2406058527;50.0537586981;TGB101_10kmX4190000000Y2990000000Z0
TGB101_5kmX4195000000Y3000000000Z0;8.2730667116;50.1217050967;8.2389500063;50.0987001864;8.2372902579;50.1436410368;8.3072160604;50.1446997182;8.3088100283;50.0997577213;TGB101_10kmX4190000000Y3000000000Z0
TGB101_5kmX4190000000Y2990000000Z0;8.2065525696;50.0307437817;8.172531762;50.0077186164;8.1708143429;50.0526595626;8.2406058527;50.0537586981;8.2422578101;50.0088165649;TGB101_10kmX4190000000Y2990000000Z0
TGB101_5kmX4205000000Y2985000000Z0;8.4173280815;49.9889019339;8.3832358539;49.9659393488;8.3817184195;50.0108843641;8.4514527533;50.0118542094;8.4529048496;49.9669081478;TGB101_10kmX4200000000Y2980000000Z0
TGB101_5kmX4170000000Y2985000000Z0;7.9294863938;49.9810711269;7.895633115;49.9579634945;7.8936586025;50.0028998989;7.9633720101;50.0041686106;7.9652812594;49.9592308382;TGB101_10kmX4170000000Y2980000000Z0
TGB101_5kmX4185000000Y2985000000Z0;8.1385433844;49.984683218;8.1045873912;49.9616376019;8.1028087035;50.0065779725;8.172531762;50.0077186164;8.174245152;49.9627770157;TGB101_10kmX4180000000Y2980000000Z0
TGB101_5kmX4175000000Y2985000000Z0;7.9991688272;49.982317823;7.9652812594;49.9592308382;7.9633720101;50.0041686106;8.0330887483;50.0053946362;8.0349327225;49.9604555417;TGB101_10kmX4170000000Y2980000000Z0
TGB101_5kmX4195000000Y2985000000Z0;8.2779301054;49.9868779293;8.2439058916;49.96387378;8.2422578101;50.0088165649;8.3119867338;50.0098718151;8.3135694967;49.9649278919;TGB101_10kmX4190000000Y2980000000Z0
TGB101_5kmX4200000000Y2980000000Z0;8.349176025;49.9429664699;8.3151485498;49.9199833128;8.3135694967;49.9649278919;8.3832358539;49.9659393488;8.3847497313;49.9209936801;TGB101_10kmX4200000000Y2980000000Z0
TGB101_5kmX4195000000Y2975000000Z0;8.281153383;49.8969898934;8.2471904795;49.8739862271;8.2455501104;49.9189303363;8.3151485498;49.9199833128;8.3167239055;49.8750380709;TGB101_10kmX4190000000Y2970000000Z0
TGB101_5kmX4165000000Y2985000000Z0;7.8598073418;49.9797817693;7.8259884026;49.9566535141;7.8239486392;50.0015885044;7.8936586025;50.0028998989;7.895633115;49.9579634945;TGB101_10kmX4160000000Y2980000000Z0
TGB101_5kmX4185000000Y2990000000Z0;8.1367952931;50.0296238805;8.1028087035;50.0065779725;8.1010258333;50.0515176855;8.1708143429;50.0526595626;8.172531762;50.0077186164;TGB101_10kmX4180000000Y2990000000Z0
TGB101_5kmX4185000000Y2980000000Z0;8.1402873768;49.9397418959;8.1063619104;49.9166965668;8.1045873912;49.9616376019;8.174245152;49.9627770157;8.1759545263;49.9178347534;TGB101_10kmX4180000000Y2980000000Z0
TGB101_5kmX4145000000Y3025000000Z0;7.5628110708;50.333613829;7.5288886197;50.3103994843;7.52654421;50.3553230658;7.5967663884;50.3568180766;7.5990443628;50.3118928661;TGB101_10kmX4140000000Y3020000000Z0
TGB101_5kmX4190000000Y2975000000Z0;8.2115888803;49.8959161914;8.1776598985;49.8728918226;8.1759545263;49.9178347534;8.2455501104;49.9189303363;8.2471904795;49.8739862271;TGB101_10kmX4190000000Y2970000000Z0
TGB101_5kmX4200000000Y2990000000Z0;8.3460758223;50.0328554216;8.3119867338;50.0098718151;8.3104002485;50.0548150892;8.3801974162;50.0558287331;8.3817184195;50.0108843641;TGB101_10kmX4200000000Y2990000000Z0
TGB101_5kmX4200000000Y2970000000Z0;8.3522617187;49.8530748859;8.3182955762;49.8300921592;8.3167239055;49.8750380709;8.3862600639;49.8760473513;8.3877668634;49.8311003553;TGB101_10kmX4200000000Y2970000000Z0
TGB101_5kmX4185000000Y2975000000Z0;8.1420272841;49.8947999074;8.1081322751;49.8717548603;8.1063619104;49.9166965668;8.1759545263;49.9178347534;8.1776598985;49.8728918226;TGB101_10kmX4180000000Y2970000000Z0
TGB101_5kmX4180000000Y2990000000Z0;8.0670410684;50.0284612622;8.0330887483;50.0053946362;8.0312404382;50.0503330699;8.1010258333;50.0515176855;8.1028087035;50.0065779725;TGB101_10kmX4180000000Y2990000000Z0
