as_code;as_cx_wgs;as_cy_wgs;as_blx_wgs;as_bly_wgs;as_tlx_wgs;as_tly_wgs;as_trx_wgs;as_try_wgs;as_brx_wgs;as_bry_wgs;as_parent_oas
TGB101_10kmX4270000000Y2920000000Z0;9.3659057581;49.4361030267;9.2976335747;49.3907305058;9.2963370588;49.4806572901;9.4343046788;49.4814335202;9.4353470148;49.3915050892;TGB101_50kmX4250000000Y2900000000Z0
TGB101_10kmX4220000000Y3070000000Z0;8.63885765;50.7785474442;8.5693566271;50.7327518466;8.5666019397;50.8226275203;8.7084941407;50.8243008573;8.7109762933;50.7344214885;TGB101_50kmX4200000000Y3050000000Z0
TGB101_10kmX4130000000Y2990000000Z0;7.4033308469;50.0377488513;7.3360848713;49.9912139318;7.3310749739;50.0810594604;7.4707061244;50.0842438187;7.4754544609;49.9943914164;TGB101_50kmX4100000000Y2950000000Z0
TGB101_10kmX4160000000Y3000000000Z0;7.8178005121;50.1363894788;7.7500173688;50.0900994759;7.7457725761;50.1799618787;7.885713973;50.1826389122;7.8896956351;50.0927707126;TGB101_50kmX4150000000Y3000000000Z0
TGB101_10kmX4280000000Y2870000000Z0;9.5082717232;48.9871118741;9.4404870385;48.9418187154;9.4394684832;49.0317620732;9.5761803422;49.032363183;9.5769504914;48.9424185668;TGB101_50kmX4250000000Y2850000000Z0
TGB101_10kmX4080000000Y2880000000Z0;6.7723844582;49.0316100112;6.7070809946;48.9846974555;6.7010797725;49.0745388303;6.8378101238;49.0784841461;6.8435634121;48.9886345082;TGB101_50kmX4050000000Y2850000000Z0
TGB101_10kmX4150000000Y3030000000Z0;7.6647758123;50.4031962173;7.5967663884;50.3568180766;7.5921942249;50.4466666226;7.7329172715;50.4495337803;7.7372226646;50.3596789763;TGB101_50kmX4150000000Y3000000000Z0
TGB101_10kmX4270000000Y2950000000Z0;9.3623728993;49.7058734103;9.2937258839;49.6605024403;9.2924111438;49.7504209185;9.4311484323;49.7512021366;9.4322054202;49.6612819878;TGB101_50kmX4250000000Y2950000000Z0
TGB101_10kmX4230000000Y2880000000Z0;8.8232485231;49.0719565209;8.7559780762;49.0262522344;8.7537075598;49.116180906;8.8906430093;49.1176197648;8.8926641568;49.0276880736;TGB101_50kmX4200000000Y2850000000Z0
TGB101_10kmX4260000000Y3000000000Z0;9.2164636227;50.1545632859;9.1473144511;50.1091095617;9.1457046765;50.1990132347;9.2857442627;50.1999745836;9.2870902031;50.110068827;TGB101_50kmX4250000000Y3000000000Z0
TGB101_10kmX4300000000Y2910000000Z0;9.7798469991;49.347738315;9.7113151587;49.3026155988;9.7107837212;49.392549112;9.8485052485;49.3928185407;9.8487836242;49.3028844575;TGB101_50kmX4300000000Y2900000000Z0
TGB101_10kmX4130000000Y3040000000Z0;7.3786453541;50.486960683;7.3107975664;50.4404147426;7.3056679474;50.530247125;7.4466255185;50.5334663581;7.4514873432;50.4436269324;TGB101_50kmX4100000000Y3000000000Z0
TGB101_10kmX4100000000Y3020000000Z0;6.9678005318;50.2969052055;6.9006206572;50.2501175879;6.8947443871;50.3399319043;7.0351110968;50.3436532439;7.0407224974;50.2538308338;TGB101_50kmX4100000000Y3000000000Z0
TGB101_10kmX4170000000Y2990000000Z0;7.9614582717;50.049105719;7.8936586025;50.0028998989;7.8896956351;50.0927707126;8.0293877777;50.0952708498;8.0330887483;50.0053946362;TGB101_50kmX4150000000Y2950000000Z0
TGB101_10kmX4200000000Y2950000000Z0;8.3922661819;49.6962552951;8.3245456556;49.6503016763;8.321427912;49.7401982988;8.460114501;49.74216794;8.4629748523;49.6522671073;TGB101_50kmX4200000000Y2950000000Z0
TGB101_10kmX4090000000Y2940000000Z0;6.8747533432;49.5745289268;6.8086424663;49.5276813023;6.8027274436;49.6175108994;6.940989983;49.6213376218;6.9466499881;49.5314998798;TGB101_50kmX4050000000Y2900000000Z0
TGB101_10kmX4100000000Y2960000000Z0;7.0017815269;49.7579443252;6.9353035754;49.7111722489;6.9295905885;49.8010038146;7.0683865589;49.8046771768;7.0738420101;49.7148377494;TGB101_50kmX4100000000Y2950000000Z0
TGB101_10kmX4100000000Y2950000000Z0;7.0073527502;49.6681072689;6.940989983;49.6213376218;6.9353035754;49.7111722489;7.0738420101;49.7148377494;7.0792720758;49.6249952983;TGB101_50kmX4100000000Y2950000000Z0
TGB101_10kmX4210000000Y3040000000Z0;8.5057176457;50.5071582235;8.4367420195;50.4612805595;8.4337578544;50.5511587142;8.5748267029;50.5529941097;8.5775422703;50.4631119353;TGB101_50kmX4200000000Y3000000000Z0
TGB101_10kmX4120000000Y2880000000Z0;7.318960096;49.0460408142;7.2531240009;48.9994463053;7.2481153119;49.0893186433;7.384918947;49.0925962055;7.3896791897;49.0027169981;TGB101_50kmX4100000000Y2850000000Z0
TGB101_10kmX4080000000Y2910000000Z0;6.754630392;49.3011310566;6.6889941946;49.2542110954;6.6829094721;49.3440420916;6.8203904808;49.3480124335;6.826223834;49.2581730554;TGB101_50kmX4050000000Y2900000000Z0
TGB101_10kmX4200000000Y3070000000Z0;8.3553659707;50.7748563859;8.2861475833;50.7288910253;8.2828480478;50.8187581558;8.4247195845;50.8207799463;8.4277467352;50.7309083521;TGB101_50kmX4200000000Y3050000000Z0
TGB101_10kmX4190000000Y3020000000Z0;8.230611978;50.323398197;8.1621663301;50.277354715;8.1586784389;50.367228435;8.2991895599;50.3694004173;8.3024115436;50.279521967;TGB101_50kmX4150000000Y3000000000Z0
TGB101_10kmX4140000000Y2900000000Z0;7.5835355112;49.2320265087;7.5172063062;49.1855891697;7.5126528713;49.2754683491;7.6499888654;49.2784242622;7.6542913371;49.1885388526;TGB101_50kmX4100000000Y2900000000Z0
TGB101_10kmX4260000000Y2880000000Z0;9.2337094978;49.07551659;9.1660560082;49.0300589676;9.1645337372;49.1199956453;9.301487315;49.1209326433;9.3027600901;49.0309939988;TGB101_50kmX4250000000Y2850000000Z0
TGB101_10kmX4290000000Y2870000000Z0;9.6448606477;48.9876289568;9.5769504914;48.9424185668;9.5761803422;49.032363183;9.7128948221;49.0327973224;9.7134165469;48.9428517973;TGB101_50kmX4250000000Y2850000000Z0
TGB101_10kmX4170000000Y3080000000Z0;7.9262257112;50.8578679657;7.8573080687;50.8116477189;7.853172177;50.9014969789;7.9952788366;50.90404692;7.9991413187;50.8141920168;TGB101_50kmX4150000000Y3050000000Z0
TGB101_10kmX4170000000Y2930000000Z0;7.9841301443;49.5098150864;7.9170507823;49.4636170461;7.9131973812;49.5535046972;8.0513357645;49.5559728234;8.0549344009;49.4660799264;TGB101_50kmX4150000000Y2900000000Z0
TGB101_10kmX4140000000Y2960000000Z0;7.556594968;49.7712648021;7.4895666246;49.7248174444;7.4848845624;49.8146782835;7.623750953;49.81767221;7.6281749793;49.727804959;TGB101_50kmX4100000000Y2950000000Z0
TGB101_10kmX4110000000Y2960000000Z0;7.1404581286;49.7615289441;7.0738420101;49.7148377494;7.0683865589;49.8046771768;7.2072014725;49.8081807331;7.2123992534;49.718333806;TGB101_50kmX4100000000Y2950000000Z0
TGB101_10kmX4130000000Y2890000000Z0;7.451000901;49.1391123629;7.384918947;49.0925962055;7.3801367539;49.1824720804;7.5172063062;49.1855891697;7.5217387964;49.0957067433;TGB101_50kmX4100000000Y2850000000Z0
TGB101_10kmX4170000000Y2960000000Z0;7.9728736673;49.779472972;7.9054365883;49.733271224;7.901528955;49.8231502094;8.0404387759;49.8256342252;8.0440880648;49.7357499177;TGB101_50kmX4150000000Y2950000000Z0
TGB101_10kmX4130000000Y2970000000Z0;7.4130434472;49.8580452661;7.3460344378;49.8115144469;7.3410713068;49.901365612;7.4801805571;49.9045362561;7.4848845624;49.8146782835;TGB101_50kmX4100000000Y2950000000Z0
TGB101_10kmX4120000000Y3070000000Z0;7.2219271786;50.7531337334;7.1538566855;50.706497517;7.148381747;50.7963151289;7.2901317938;50.7997296837;7.2953352297;50.7099045417;TGB101_50kmX4100000000Y3050000000Z0
TGB101_10kmX4260000000Y3070000000Z0;9.2059451469;50.7838407859;9.1358842724;50.7383871242;9.1342200832;50.8282752706;9.2761419298;50.8292514936;9.2775333687;50.7393611908;TGB101_50kmX4250000000Y3050000000Z0
TGB101_10kmX4160000000Y2960000000Z0;7.8340998241;49.7769067088;7.7667985967;49.7306228953;7.7626327155;49.8204961951;7.901528955;49.8231502094;7.9054365883;49.733271224;TGB101_50kmX4150000000Y2950000000Z0
TGB101_10kmX4080000000Y2930000000Z0;6.7426569884;49.4807948657;6.6767965466;49.4338697343;6.6706552305;49.5236940763;6.8086424663;49.5276813023;6.8145300848;49.437848498;TGB101_50kmX4050000000Y2900000000Z0
TGB101_10kmX4260000000Y2900000000Z0;9.2309015279;49.2553859066;9.1630044382;49.2099292644;9.1614680644;49.299859881;9.2989240964;49.3008008407;9.3002086634;49.2108682385;TGB101_50kmX4250000000Y2900000000Z0
TGB101_10kmX4080000000Y3000000000Z0;6.6998613499;50.1095184855;6.633200415;50.0625737742;6.6268549693;50.1523764907;6.766651448;50.1564241057;6.7727348002;50.0666126366;TGB101_50kmX4050000000Y3000000000Z0
TGB101_10kmX4080000000Y3090000000Z0;6.6427229845;50.9176723525;6.5749957393;50.8706990188;6.568373224;50.9604777224;6.710584991;50.9646060638;6.7169340204;50.8748182133;TGB101_50kmX4050000000Y3050000000Z0
TGB101_10kmX4170000000Y2920000000Z0;7.9878475355;49.4199232816;7.9208863457;49.3737263965;7.9170507823;49.4636170461;8.0549344009;49.4660799264;8.0585163771;49.3761840561;TGB101_50kmX4150000000Y2900000000Z0
TGB101_10kmX4180000000Y2940000000Z0;8.1186679968;49.6020901354;8.0513357645;49.5559728234;8.0477203566;49.6458628021;8.1861271954;49.6481669005;8.1894865648;49.5582720109;TGB101_50kmX4150000000Y2900000000Z0
TGB101_10kmX4230000000Y2970000000Z0;8.8035280846;49.881209061;8.7351602097;49.8355034807;8.7327928143;49.9254062893;8.8720252837;49.9268729842;8.8741326759;49.8369670228;TGB101_50kmX4200000000Y2950000000Z0
TGB101_10kmX4170000000Y3010000000Z0;7.9537581232;50.2288476507;7.885713973;50.1826389122;7.881713489;50.2725045525;8.0219333353;50.2750155685;8.0256693463;50.1851444756;TGB101_50kmX4150000000Y3000000000Z0
TGB101_10kmX4220000000Y3060000000Z0;8.6414698274;50.6886688309;8.5720981849;50.6428740616;8.5693566271;50.7327518466;8.7109762933;50.7344214885;8.7134466142;50.6445400266;TGB101_50kmX4200000000Y3050000000Z0
TGB101_10kmX4110000000Y3070000000Z0;7.0803226597;50.7496360663;7.0123975412;50.7029169288;7.0066512419;50.7927266282;7.148381747;50.7963151289;7.1538566855;50.706497517;TGB101_50kmX4100000000Y3050000000Z0
TGB101_10kmX4280000000Y2900000000Z0;9.5055700546;49.2569301604;9.4374172608;49.2116395519;9.4363845315;49.3015737851;9.5738485067;49.3021787065;9.5746293734;49.2122431967;TGB101_50kmX4250000000Y2900000000Z0
TGB101_10kmX4210000000Y2970000000Z0;8.5253401273;49.8779382112;8.457240761;49.8320660309;8.4543535421;49.9219614355;8.5935685986;49.9237691007;8.5961959384;49.833869811;TGB101_50kmX4200000000Y2950000000Z0
TGB101_10kmX4130000000Y3000000000Z0;7.3984402311;50.1275964959;7.3310749739;50.0810594604;7.3260414558;50.1709022518;7.4659353971;50.1740935172;7.4707061244;50.0842438187;TGB101_50kmX4100000000Y3000000000Z0
TGB101_10kmX4100000000Y3060000000Z0;6.944605996;50.656157843;6.8769476298;50.609358935;6.8709587546;50.6991628162;7.0123975412;50.7029169288;7.0181164902;50.613104794;TGB101_50kmX4100000000Y3050000000Z0
TGB101_10kmX4130000000Y2870000000Z0;7.4602728894;48.9593473268;7.3944176258;48.912834404;7.3896791897;49.0027169981;7.5262504795;49.0058210155;7.5307414918;48.9159319318;TGB101_50kmX4100000000Y2850000000Z0
TGB101_10kmX4280000000Y3090000000Z0;9.4875514993;50.9652245386;9.4169447285;50.9199435058;9.4158152978;51.0098316872;9.5582956886;51.0104620738;9.5591496753;50.9205724922;TGB101_50kmX4250000000Y3050000000Z0
TGB101_10kmX4200000000Y2960000000Z0;8.3892701417;49.7861526852;8.321427912;49.7401982988;8.3182955762;49.8300921592;8.457240761;49.8320660309;8.460114501;49.74216794;TGB101_50kmX4200000000Y2950000000Z0
TGB101_10kmX4210000000Y2940000000Z0;8.5335542459;49.6082338693;8.465821904;49.5623634773;8.4629748523;49.6522671073;8.6014139;49.6540631734;8.6040046851;49.5641557141;TGB101_50kmX4200000000Y2900000000Z0
TGB101_10kmX4200000000Y3010000000Z0;8.3740774718;50.2355998841;8.3056183321;50.1896410868;8.3024115436;50.279521967;8.4426680457;50.2815173013;8.4456100981;50.1916320867;TGB101_50kmX4200000000Y3000000000Z0
TGB101_10kmX4250000000Y2910000000Z0;9.0919079513;49.3442900334;9.0240172985;49.2987509157;9.0222208669;49.3886762347;9.1599245691;49.3897875511;9.1614680644;49.299859881;TGB101_50kmX4250000000Y2900000000Z0
TGB101_10kmX4240000000Y2910000000Z0;8.9543338306;49.3430958063;8.8865726613;49.297473956;8.8845233368;49.3873965678;9.0222208669;49.3886762347;9.0240172985;49.2987509157;TGB101_50kmX4200000000Y2900000000Z0
TGB101_10kmX4100000000Y3040000000Z0;6.9562583014;50.4765367015;6.8888402531;50.4297435322;6.8829080647;50.5195525248;7.0238082759;50.5232901705;7.0294730836;50.433473005;TGB101_50kmX4100000000Y3000000000Z0
TGB101_10kmX4280000000Y3080000000Z0;9.4885408329;50.8753346583;9.4180687514;50.8300534061;9.4169447285;50.9199435058;9.5591496753;50.9205724922;9.5599995729;50.8306809993;TGB101_50kmX4250000000Y3050000000Z0
TGB101_10kmX4230000000Y2890000000Z0;8.82109774;49.1618851945;8.7537075598;49.116180906;8.7514265626;49.2061064809;8.8886125313;49.2075483736;8.8906430093;49.1176197648;TGB101_50kmX4200000000Y2850000000Z0
TGB101_10kmX4110000000Y2880000000Z0;7.1822892205;49.0426832781;7.1165857506;48.9960089697;7.1113287348;49.0858740894;7.2481153119;49.0893186433;7.2531240009;48.9994463053;TGB101_50kmX4100000000Y2850000000Z0
TGB101_10kmX4120000000Y3040000000Z0;7.2378307756;50.4836586449;7.1701258338;50.4370300879;7.1647285515;50.5268550502;7.3056679474;50.530247125;7.3107975664;50.4404147426;TGB101_50kmX4100000000Y3000000000Z0
TGB101_10kmX4110000000Y3050000000Z0;7.0914905658;50.5700038147;7.0238082759;50.5232901705;7.0181164902;50.613104794;7.1593055609;50.6166775087;7.1647285515;50.5268550502;TGB101_50kmX4100000000Y3050000000Z0
TGB101_10kmX4090000000Y3000000000Z0;6.8395373667;50.1134762208;6.7727348002;50.0666126366;6.766651448;50.1564241057;6.9064692518;50.1603005297;6.912290358;50.0704806765;TGB101_50kmX4050000000Y3000000000Z0
TGB101_10kmX4100000000Y3080000000Z0;6.9328420991;50.8357690563;6.8649412433;50.7889642213;6.8588948984;50.8787632035;7.0008774037;50.8825339457;7.0066512419;50.7927266282;TGB101_50kmX4100000000Y3050000000Z0
TGB101_10kmX4230000000Y3060000000Z0;8.7829582218;50.6902497945;8.7134466142;50.6445400266;8.7109762933;50.7344214885;8.8526047674;50.7359172594;8.8548037876;50.6460325032;TGB101_50kmX4200000000Y3050000000Z0
TGB101_10kmX4160000000Y2930000000Z0;7.8461258054;49.5072652161;7.7791803642;49.4609856108;7.7750722924;49.5508676578;7.9131973812;49.5535046972;7.9170507823;49.4636170461;TGB101_50kmX4150000000Y2900000000Z0
TGB101_10kmX4300000000Y2940000000Z0;9.7786237848;49.617527089;9.7097134236;49.5724076072;9.7091745305;49.6623327017;9.8476623281;49.6626038574;9.8479446091;49.5726781844;TGB101_50kmX4300000000Y2900000000Z0
TGB101_10kmX4110000000Y3040000000Z0;7.0970347777;50.4801839718;7.0294730836;50.433473005;7.0238082759;50.5232901705;7.1647285515;50.5268550502;7.1701258338;50.4370300879;TGB101_50kmX4100000000Y3000000000Z0
TGB101_10kmX4110000000Y2910000000Z0;7.1667837999;49.3122744902;7.1007418418;49.265594184;7.0954116428;49.3554492664;7.2329500778;49.358915682;7.2380285037;49.2690532776;TGB101_50kmX4100000000Y2900000000Z0
TGB101_10kmX4260000000Y3080000000Z0;9.2044136669;50.8737290575;9.1342200832;50.8282752706;9.132547905;50.9181614232;9.274743811;50.9191398131;9.2761419298;50.8292514936;TGB101_50kmX4250000000Y3050000000Z0
TGB101_10kmX4150000000Y2930000000Z0;7.7081351509;49.5045466252;7.6413240172;49.4581856474;7.6369613748;49.5480617322;7.7750722924;49.5508676578;7.7791803642;49.4609856108;TGB101_50kmX4150000000Y2900000000Z0
TGB101_10kmX4160000000Y2910000000Z0;7.8540504808;49.3274893915;7.7873395907;49.2812123864;7.7832694217;49.3711005385;7.9208863457;49.3737263965;7.9247041895;49.2838326936;TGB101_50kmX4150000000Y2900000000Z0
TGB101_10kmX4250000000Y2920000000Z0;9.0902341111;49.4342151175;9.0222208669;49.3886762347;9.0204160918;49.4785986518;9.1583739048;49.4797123307;9.1599245691;49.3897875511;TGB101_50kmX4250000000Y2900000000Z0
TGB101_10kmX4220000000Y2890000000Z0;8.6840409538;49.1603611005;8.6167798534;49.1145747869;8.6142483915;49.2044969754;8.7514265626;49.2061064809;8.7537075598;49.116180906;TGB101_50kmX4200000000Y2850000000Z0
TGB101_10kmX4160000000Y2890000000Z0;7.8619021806;49.1477011914;7.7954237607;49.1014266231;7.7913909958;49.1913210995;7.9285044306;49.1939358824;7.9322871849;49.1040359079;TGB101_50kmX4150000000Y2850000000Z0
TGB101_10kmX4110000000Y2870000000Z0;7.1874103147;48.9528127944;7.1218186914;48.9061403967;7.1165857506;48.9960089697;7.2531240009;48.9994463053;7.2581097484;48.9095705482;TGB101_50kmX4100000000Y2850000000Z0
TGB101_10kmX4170000000Y2880000000Z0;8.0025463134;49.0603253803;7.9360525675;49.0141327153;7.9322871849;49.1040359079;8.0691634422;49.106478054;8.0726798705;49.0165697392;TGB101_50kmX4150000000Y2850000000Z0
TGB101_10kmX4140000000Y2920000000Z0;7.5746385361;49.4117848445;7.508078353;49.3653443359;7.5034826111;49.4552171845;7.6413240172;49.4581856474;7.6456664695;49.3683065089;TGB101_50kmX4100000000Y2900000000Z0
TGB101_10kmX4230000000Y3030000000Z0;8.7899124413;50.4205905727;8.7207873941;50.3748825246;8.7183520847;50.4647706004;8.8591705171;50.4662565368;8.8613383687;50.3763652149;TGB101_50kmX4200000000Y3000000000Z0
TGB101_10kmX4280000000Y3010000000Z0;9.495335471;50.2460479532;9.4257885776;50.2007642774;9.4247013858;50.290669378;9.5650146463;50.2912887545;9.5658366943;50.2013823077;TGB101_50kmX4250000000Y3000000000Z0
TGB101_10kmX4240000000Y2960000000Z0;8.9446069199;49.7926803089;8.8762302277;49.7470584261;8.8741326759;49.8369670228;9.0131124376;49.8382604222;9.0149511476;49.7483490524;TGB101_50kmX4200000000Y2950000000Z0
TGB101_10kmX4260000000Y2960000000Z0;9.2223198202;49.7949243807;9.1536784175;49.7494698871;9.1520985948;49.8393836652;9.2910902473;49.8403367401;9.2924111438;49.7504209185;TGB101_50kmX4250000000Y2950000000Z0
TGB101_10kmX4240000000Y3070000000Z0;8.9223866294;50.7815422884;8.8526047674;50.7359172594;8.8503952143;50.8257999388;8.9923041865;50.8271247481;8.9942410829;50.7372391428;TGB101_50kmX4200000000Y3050000000Z0
TGB101_10kmX4190000000Y2940000000Z0;8.2569525678;49.6043072072;8.1894865648;49.5582720109;8.1861271954;49.6481669005;8.3245456556;49.6503016763;8.3276489042;49.5604022362;TGB101_50kmX4150000000Y2900000000Z0
TGB101_10kmX4230000000Y2910000000Z0;8.8167662929;49.3417334133;8.7491350151;49.2960290148;8.7468328473;49.3859485634;8.8845233368;49.3873965678;8.8865726613;49.297473956;TGB101_50kmX4200000000Y2900000000Z0
TGB101_10kmX4260000000Y2930000000Z0;9.2266405898;49.5251677498;9.1583739048;49.4797123307;9.1568160236;49.5696342759;9.2950345086;49.5705812495;9.2963370588;49.4806572901;TGB101_50kmX4250000000Y2900000000Z0
TGB101_10kmX4290000000Y3050000000Z0;9.632733394;50.6061905935;9.5625250114;50.5609944901;9.5616872132;50.6508920545;9.7030766847;50.6513433238;9.7036442381;50.5614447679;TGB101_50kmX4250000000Y3050000000Z0
TGB101_10kmX4220000000Y2920000000Z0;8.6767720053;49.4301192761;8.6091502665;49.3843322364;8.6065834473;49.4742454204;8.7445199887;49.4758651827;8.7468328473;49.3859485634;TGB101_50kmX4200000000Y2900000000Z0
TGB101_10kmX4200000000Y3090000000Z0;8.3490088782;50.954591047;8.2795326799;50.9086231883;8.2762013699;50.9984861781;8.4186216018;51.0005169624;8.4216779069;50.9106494646;TGB101_50kmX4200000000Y3050000000Z0
TGB101_10kmX4180000000Y3040000000Z0;8.0829639488;50.5008801612;8.0144080951;50.4547503758;8.010618623;50.5446142003;8.1516528635;50.5469687366;8.1551739878;50.4570997571;TGB101_50kmX4150000000Y3000000000Z0
TGB101_10kmX4280000000Y2930000000Z0;9.5028306763;49.5267218607;9.4343046788;49.4814335202;9.4332574914;49.5713591343;9.5714840903;49.5719679223;9.5722758894;49.4820410131;TGB101_50kmX4250000000Y2900000000Z0
TGB101_10kmX4210000000Y3000000000Z0;8.5170097582;50.1476187129;8.4485383028;50.1017444079;8.4456100981;50.1916320867;8.5856121475;50.1934515206;8.588276787;50.1035598998;TGB101_50kmX4200000000Y3000000000Z0
TGB101_10kmX4260000000Y2920000000Z0;9.2280674915;49.4352433449;9.1599245691;49.3897875511;9.1583739048;49.4797123307;9.2963370588;49.4806572901;9.2976335747;49.3907305058;TGB101_50kmX4250000000Y2900000000Z0
TGB101_10kmX4090000000Y2970000000Z0;6.8572688862;49.8440160791;6.7908144518;49.7971606848;6.7848161113;49.8869809792;6.9238508437;49.8908323723;6.9295905885;49.8010038146;TGB101_50kmX4050000000Y2950000000Z0
TGB101_10kmX4150000000Y3040000000Z0;7.6603264831;50.4930467131;7.5921942249;50.4466666226;7.587600319;50.5365127143;7.7285914018;50.5393861606;7.7329172715;50.4495337803;TGB101_50kmX4150000000Y3000000000Z0
TGB101_10kmX4210000000Y3030000000Z0;8.5085607606;50.4172768747;8.4397120513;50.371400107;8.4367420195;50.4612805595;8.5775422703;50.4631119353;8.5802449754;50.3732274827;TGB101_50kmX4200000000Y3000000000Z0
TGB101_10kmX4240000000Y2940000000Z0;8.9485248653;49.6128548685;8.8803960723;49.5672331029;8.8783180047;49.6571471381;9.0167812886;49.6584350048;9.0186029178;49.5685182232;TGB101_50kmX4200000000Y2900000000Z0
TGB101_10kmX4140000000Y2940000000Z0;7.5656587249;49.591530797;7.4988655043;49.5450869492;7.4942268901;49.6349536844;7.6325784075;49.6379348179;7.6369613748;49.5480617322;TGB101_50kmX4100000000Y2900000000Z0
TGB101_10kmX4290000000Y3090000000Z0;9.6298956548;50.9657667713;9.5591496753;50.9205724922;9.5582956886;51.0104620738;9.7007791484;51.0109173583;9.7013576687;50.9210267655;TGB101_50kmX4250000000Y3050000000Z0
TGB101_10kmX4170000000Y2870000000Z0;8.0061788718;48.9704179593;7.9398006923;48.9242262494;7.9360525675;49.0141327153;8.0726798705;49.0165697392;8.0761801801;48.9266581754;TGB101_50kmX4150000000Y2850000000Z0
TGB101_10kmX4140000000Y2870000000Z0;7.5967280349;48.9623648332;7.5307414918;48.9159319318;7.5262504795;49.0058210155;7.6628370319;49.0087583267;7.6670805138;48.918863101;TGB101_50kmX4100000000Y2850000000Z0
TGB101_10kmX4130000000Y2920000000Z0;7.43693169;49.4087353809;7.370505935;49.3622140497;7.365657015;49.4520802524;7.5034826111;49.4552171845;7.508078353;49.3653443359;TGB101_50kmX4100000000Y2900000000Z0
TGB101_10kmX4240000000Y2990000000Z0;8.9386608249;50.0623986861;8.8699079845;50.016776366;8.8677807114;50.1066772241;9.007544314;50.1079790234;9.0094090793;50.0180753517;TGB101_50kmX4200000000Y2950000000Z0
TGB101_10kmX4100000000Y2870000000Z0;7.0510045547;48.9492958333;6.9855452856;48.9025439834;6.9800652757;48.9924050254;7.1165857506;48.9960089697;7.1218186914;48.9061403967;TGB101_50kmX4100000000Y2850000000Z0
TGB101_10kmX4270000000Y3000000000Z0;9.3563736076;50.1554378585;9.2870902031;50.110068827;9.2857442627;50.1999745836;9.4257885776;50.2007642774;9.4268706499;50.1108568092;TGB101_50kmX4250000000Y3000000000Z0
TGB101_10kmX4230000000Y3080000000Z0;8.7782664815;50.8700119528;8.7084941407;50.8243008573;8.7060000748;50.9141781887;8.8481750553;50.9156805971;8.8503952143;50.8257999388;TGB101_50kmX4200000000Y3050000000Z0
TGB101_10kmX4200000000Y3040000000Z0;8.3647884103;50.5052383977;8.2959522772;50.4592764929;8.2926995909;50.5491502492;8.4337578544;50.5511587142;8.4367420195;50.4612805595;TGB101_50kmX4200000000Y3000000000Z0
TGB101_10kmX4210000000Y2930000000Z0;8.5362668536;49.5183268648;8.4686557447;49.4724569944;8.465821904;49.5623634773;8.6040046851;49.5641557141;8.6065834473;49.4742454204;TGB101_50kmX4200000000Y2900000000Z0
TGB101_10kmX4190000000Y3010000000Z0;8.2339590019;50.2335208513;8.1656377736;50.1874785421;8.1621663301;50.277354715;8.3024115436;50.279521967;8.3056183321;50.1896410868;TGB101_50kmX4150000000Y3000000000Z0
TGB101_10kmX4090000000Y3030000000Z0;6.8215537428;50.3829107871;6.7543983832;50.3360385895;6.7482282784;50.42584171;6.8888402531;50.4297435322;6.8947443871;50.3399319043;TGB101_50kmX4050000000Y3000000000Z0
TGB101_10kmX4150000000Y2940000000Z0;7.7038899307;49.5944242367;7.6369613748;49.5480617322;7.6325784075;49.6379348179;7.7709450793;49.6407467344;7.7750722924;49.5508676578;TGB101_50kmX4150000000Y2900000000Z0
TGB101_10kmX4080000000Y2960000000Z0;6.7244871693;49.7502663088;6.6582866683;49.7033330699;6.6520590384;49.7931478272;6.7908144518;49.7971606848;6.7967848337;49.7073373425;TGB101_50kmX4050000000Y2950000000Z0
TGB101_10kmX4220000000Y3010000000Z0;8.6543458365;50.2392427034;8.5856121475;50.1934515206;8.5829349055;50.2833406964;8.7232111916;50.2849921328;8.7256235554;50.195099369;TGB101_50kmX4200000000Y3000000000Z0
TGB101_10kmX4260000000Y3030000000Z0;9.211998473;50.4242669751;9.1424622293;50.3788134782;9.1408294523;50.4687101608;9.2816680622;50.4696778218;9.2830332358;50.3797790249;TGB101_50kmX4250000000Y3000000000Z0
TGB101_10kmX4240000000Y3010000000Z0;8.9346499133;50.2421984008;8.8656433967;50.1965756144;8.8634959721;50.2864715927;9.0037883146;50.2877790603;9.0056707457;50.1978802409;TGB101_50kmX4200000000Y3000000000Z0
TGB101_10kmX4200000000Y2940000000Z0;8.3952482782;49.6063551255;8.3276489042;49.5604022362;8.3245456556;49.6503016763;8.4629748523;49.6522671073;8.465821904;49.5623634773;TGB101_50kmX4200000000Y2900000000Z0
TGB101_10kmX4280000000Y3070000000Z0;9.4895254344;50.7854428352;9.4191874037;50.740161332;9.4180687514;50.8300534061;9.5599995729;50.8306809993;9.5608454095;50.7407875388;TGB101_50kmX4250000000Y3050000000Z0
TGB101_10kmX4160000000Y2940000000Z0;7.8421357977;49.5971486247;7.7750722924;49.5508676578;7.7709450793;49.6407467344;7.9093260233;49.6433894049;7.9131973812;49.5535046972;TGB101_50kmX4150000000Y2900000000Z0
TGB101_10kmX4290000000Y2950000000Z0;9.6395965105;49.7070948932;9.5706885984;49.661892077;9.5698893888;49.7518135334;9.7086331189;49.7522551025;9.7091745305;49.6623327017;TGB101_50kmX4250000000Y2950000000Z0
