as_code;as_cx_wgs;as_cy_wgs;as_blx_wgs;as_bly_wgs;as_tlx_wgs;as_tly_wgs;as_trx_wgs;as_try_wgs;as_brx_wgs;as_bry_wgs;as_parent_oas
TGB101_500mX4194500000Y2993000000Z0;8.237695981;50.037975104;8.2342904393;50.0356739792;8.2341245305;50.0401681711;8.2411018476;50.0402761262;8.2412671016;50.0357819226;TGB101_1kmX4194000000Y2993000000Z0
TGB101_500mX4195000000Y2986500000Z0;8.2468137584;49.9796575682;8.2434118733;49.9773566843;8.2432471233;49.9818509726;8.2502159674;49.9819583495;8.2503800646;49.9774640496;TGB101_1kmX4195000000Y2986000000Z0
TGB101_500mX4196000000Y2984500000Z0;8.2614030158;49.9618941358;8.2580016779;49.9595936769;8.257838387;49.9640880146;8.2648046775;49.9641944922;8.264967316;49.959700143;TGB101_1kmX4196000000Y2984000000Z0
TGB101_500mX4194000000Y2989000000Z0;8.2320476467;50.0019132448;8.2286449077;49.9996119331;8.2284786567;50.0041061653;8.2354507101;50.0042144541;8.2356163074;49.9997202101;TGB101_1kmX4194000000Y2989000000Z0
TGB101_500mX4197000000Y2989000000Z0;8.2738785225;50.0025552578;8.2704737367;50.0002551921;8.2703114078;50.0047494938;8.2772836327;50.0048552209;8.2774453078;50.0003609078;TGB101_1kmX4197000000Y2989000000Z0
TGB101_500mX4197000000Y2988500000Z0;8.2740405054;49.9980609471;8.2706360274;49.9957608839;8.2704737367;50.0002551921;8.2774453078;50.0003609078;8.277606945;49.9958665881;TGB101_1kmX4197000000Y2988000000Z0
TGB101_500mX4197500000Y2987000000Z0;8.2814955246;49.9846834384;8.2780916288;49.9823835901;8.2779301054;49.9868779293;8.2848997445;49.986983184;8.2850606147;49.9824888334;TGB101_1kmX4197000000Y2987000000Z0
TGB101_500mX4187500000Y2993000000Z0;8.1400210082;50.0364219422;8.1366202579;50.0341179107;8.1364451817;50.0386119344;8.1434220832;50.0387258715;8.1435965047;50.0342318355;TGB101_1kmX4187000000Y2993000000Z0
TGB101_500mX4197500000Y3001500000Z0;8.2768048525;50.1150167185;8.2733920068;50.1127167982;8.2732293783;50.1172109506;8.2802180246;50.1173165359;8.2803799954;50.112822372;TGB101_1kmX4197000000Y3001000000Z0
TGB101_500mX4196500000Y2987000000Z0;8.2675569559;49.9844720868;8.2641537414;49.9821718232;8.2639909119;49.9866661396;8.2709604945;49.9867722478;8.271122671;49.98227792;TGB101_1kmX4196000000Y2987000000Z0
TGB101_500mX4189500000Y2987000000Z0;8.1699901961;49.9829448325;8.1665917564;49.9806416644;8.1664197846;49.9851358157;8.1733889598;49.9852478983;8.1735602786;49.980753735;TGB101_1kmX4189000000Y2987000000Z0
TGB101_500mX4197000000Y2988000000Z0;8.2742024504;49.9935666299;8.27079828;49.9912665691;8.2706360274;49.9957608839;8.277606945;49.9958665881;8.2777685442;49.991372262;TGB101_1kmX4197000000Y2988000000Z0
TGB101_500mX4193500000Y2993500000Z0;8.2235751488;50.042252522;8.2201699832;50.039950979;8.2200027253;50.044445141;8.2269806394;50.0445539624;8.2271472423;50.0400597887;TGB101_1kmX4193000000Y2993000000Z0
TGB101_500mX4194000000Y2999000000Z0;8.2287213534;50.0917967094;8.2253124541;50.089495345;8.2251454197;50.0939894479;8.2321305785;50.0940979711;8.2322969562;50.0896038564;TGB101_1kmX4194000000Y2999000000Z0
TGB101_500mX4199000000Y2986000000Z0;8.3027219879;49.9760084944;8.2993176861;49.973709274;8.299158197;49.9782036602;8.3061266137;49.9783076122;8.3062854499;49.9738132147;TGB101_1kmX4199000000Y2986000000Z0
TGB101_500mX4194000000Y2988500000Z0;8.2322135514;49.9974190035;8.2288111196;49.9951176943;8.2286449077;49.9996119331;8.2356163074;49.9997202101;8.2357818658;49.9952259597;TGB101_1kmX4194000000Y2988000000Z0
TGB101_500mX4191000000Y2983500000Z0;8.192083706;49.951819627;8.1886863863;49.9495170996;8.1885166524;49.9540113332;8.1954813492;49.9541220521;8.1956504311;49.9496278065;TGB101_1kmX4191000000Y2983000000Z0
TGB101_500mX4196500000Y2985500000Z0;8.2680442933;49.970989091;8.2646420007;49.9686888348;8.2644792858;49.9731831708;8.2714469096;49.9732892447;8.2716089719;49.9687948972;TGB101_1kmX4196000000Y2985000000Z0
TGB101_500mX4198000000Y2986500000Z0;8.2886253759;49.9802941145;8.2852214472;49.9779944763;8.2850606147;49.9824888334;8.2920296287;49.98259365;8.2921898081;49.9780992816;TGB101_1kmX4198000000Y2986000000Z0
TGB101_500mX4170000000Y2985500000Z0;7.898820049;49.9647683882;7.8954358722;49.9624571652;7.8952385831;49.9669508291;7.9022045489;49.9670795099;7.9024011859;49.9625858321;TGB101_1kmX4170000000Y2985000000Z0
TGB101_500mX4191500000Y2978500000Z0;8.2007336741;49.9069872795;8.1973390715;49.9046849855;8.1971703856;49.9091792976;8.2041285994;49.9092894712;8.204296635;49.9047951472;TGB101_1kmX4191000000Y2978000000Z0
TGB101_500mX4196500000Y2985000000Z0;8.2682066628;49.966494746;8.2648046775;49.9641944922;8.2646420007;49.9686888348;8.2716089719;49.9687948972;8.2717709962;49.9643005432;TGB101_1kmX4196000000Y2985000000Z0
TGB101_500mX4202500000Y2990500000Z0;8.350106488;50.0171756249;8.3466970283;50.0148778392;8.3465417815;50.0193722445;8.3535162725;50.0194733077;8.3536708649;50.0149788915;TGB101_1kmX4202000000Y2990000000Z0
TGB101_500mX4195500000Y2984500000Z0;8.2544370658;49.9617874508;8.2510360683;49.9594867844;8.2508721251;49.9639811106;8.257838387;49.9640880146;8.2580016779;49.9595936769;TGB101_1kmX4195000000Y2984000000Z0
TGB101_500mX4194500000Y2991500000Z0;8.2381925501;50.0244924816;8.2347879319;50.0221913646;8.23462214;50.0266855759;8.2415974929;50.026793496;8.2417626304;50.022299273;TGB101_1kmX4194000000Y2991000000Z0
TGB101_500mX4191500000Y2989000000Z0;8.1971893777;50.0013664939;8.1937883456;49.9990641445;8.1936188266;50.0035583176;8.200590734;50.003668741;8.2007595994;49.999174556;TGB101_1kmX4191000000Y2989000000Z0
TGB101_500mX4196000000Y2997000000Z0;8.2573169144;50.074250683;8.2539078795;50.0719501612;8.2537436267;50.0764443365;8.2607262749;50.076551102;8.2608898716;50.0720569152;TGB101_1kmX4196000000Y2997000000Z0
TGB101_500mX4190000000Y2988000000Z0;8.1766169948;49.9920450213;8.1732176007;49.9897420551;8.1730462015;49.9942362053;8.1800167129;49.9943478853;8.1801874589;49.989853723;TGB101_1kmX4190000000Y2988000000Z0
TGB101_500mX4199500000Y2980500000Z0;8.3114314515;49.9266733966;8.3080301909;49.9243744091;8.307871764;49.9288688789;8.3148330354;49.9289722815;8.3149908111;49.9244778005;TGB101_1kmX4199000000Y2980000000Z0
TGB101_500mX4200500000Y2984000000Z0;8.324254904;49.9583406599;8.3208508128;49.9560420718;8.3206934301;49.9605365177;8.3276593189;49.9606391453;8.3278160493;49.9561446883;TGB101_1kmX4200000000Y2984000000Z0
TGB101_500mX4195500000Y2991000000Z0;8.2523067955;50.0202132121;8.248901802;50.0179125132;8.2487373577;50.0224067543;8.2557121136;50.0225138085;8.2558759037;50.0180195558;TGB101_1kmX4195000000Y2991000000Z0
TGB101_500mX4194000000Y2992000000Z0;8.2310514002;50.028878556;8.227646816;50.0265772287;8.2274803306;50.0310714218;8.2344563092;50.0311797808;8.23462214;50.0266855759;TGB101_1kmX4194000000Y2992000000Z0
TGB101_500mX4199500000Y2989000000Z0;8.3087383629;50.0030785282;8.3053318729;50.0007795015;8.3051728128;50.0052738598;8.3121451774;50.0053774521;8.3123035838;50.0008830826;TGB101_1kmX4199000000Y2989000000Z0
TGB101_500mX4194500000Y2987000000Z0;8.2396801591;49.9840442629;8.2362783078;49.981743169;8.236112866;49.9862374391;8.2430823345;49.9863452544;8.2432471233;49.9818509726;TGB101_1kmX4194000000Y2987000000Z0
TGB101_500mX4200500000Y2988000000Z0;8.322997271;49.9942960624;8.3195907163;49.991997456;8.3194330378;49.9964918497;8.3264041501;49.9965945659;8.3265611752;49.9921001612;TGB101_1kmX4200000000Y2988000000Z0
TGB101_500mX4194500000Y2979000000Z0;8.242317051;49.912135004;8.2389201044;49.9098339501;8.2387552824;49.914328326;8.2457143204;49.9144359555;8.2458784918;49.909941568;TGB101_1kmX4194000000Y2979000000Z0
TGB101_500mX4195000000Y2985500000Z0;8.2471425285;49.9706689668;8.2437412575;49.968368088;8.2435765848;49.9728623894;8.2505441232;49.9729697432;8.2507081434;49.9684754302;TGB101_1kmX4195000000Y2985000000Z0
TGB101_500mX4194500000Y2989500000Z0;8.2388540979;50.0065155608;8.2354507101;50.0042144541;8.235285074;50.0087086915;8.2422578101;50.0088165649;8.2424227924;50.0043223159;TGB101_1kmX4194000000Y2989000000Z0
TGB101_500mX4200000000Y2980500000Z0;8.318392411;49.9267765805;8.3149908111;49.9244778005;8.3148330354;49.9289722815;8.3217943342;49.9290752578;8.3219514587;49.9245807657;TGB101_1kmX4200000000Y2980000000Z0
TGB101_500mX4194000000Y2990500000Z0;8.231549699;50.0153959297;8.2281460377;50.0130946102;8.2279796696;50.0175888229;8.2349536849;50.0176971467;8.2351193989;50.0132029223;TGB101_1kmX4194000000Y2990000000Z0
TGB101_500mX4190000000Y2992000000Z0;8.175247127;50.0279980614;8.1718452786;50.0256950731;8.1716735569;50.0301891709;8.1786493;50.0303009475;8.1788203672;50.0258068375;TGB101_1kmX4190000000Y2992000000Z0
TGB101_500mX4202500000Y2971500000Z0;8.3559672658;49.846383285;8.3525694938;49.8440855806;8.3524156242;49.8485802366;8.3593653598;49.8486808869;8.3595185808;49.8441862201;TGB101_1kmX4202000000Y2971000000Z0
TGB101_500mX4193000000Y2990500000Z0;8.2176023806;50.0151784396;8.2141994024;50.0128767048;8.2140317261;50.017370894;8.2210056833;50.0174800719;8.2211727055;50.012985871;TGB101_1kmX4193000000Y2990000000Z0
TGB101_500mX4190000000Y2988500000Z0;8.1764459021;49.9965391743;8.1730462015;49.9942362053;8.1728747619;49.9987303489;8.1798459268;49.998842041;8.1800167129;49.9943478853;TGB101_1kmX4190000000Y2988000000Z0
TGB101_500mX4188500000Y2981500000Z0;8.1579525684;49.9332839624;8.1545581747;49.9309804103;8.1543853437;49.9354746102;8.161347285;49.9355874124;8.1615194648;49.9310932004;TGB101_1kmX4188000000Y2981000000Z0
TGB101_500mX4187000000Y2979000000Z0;8.137939641;49.9104727262;8.1345477942;49.9081685672;8.1343732142;49.9126627638;8.1413318105;49.9127767832;8.14150574;49.9082825743;TGB101_1kmX4187000000Y2979000000Z0
TGB101_500mX4183500000Y2993500000Z0;8.0840293924;50.0399907502;8.0806310784;50.0376850568;8.0804507222;50.0421789738;8.0874280311;50.0422963415;8.0876077325;50.0378024118;TGB101_1kmX4183000000Y2993000000Z0
TGB101_500mX4199000000Y2989500000Z0;8.3016069333;50.0074690774;8.2982004759;50.0051698405;8.2980407245;50.0096641811;8.3050137153;50.0097682116;8.3051728128;50.0052738598;TGB101_1kmX4199000000Y2989000000Z0
TGB101_500mX4195000000Y2993000000Z0;8.2446729851;50.0380828396;8.2412671016;50.0357819226;8.2411018476;50.0402761262;8.2480791936;50.040383654;8.2482437926;50.0358894388;TGB101_1kmX4195000000Y2993000000Z0
TGB101_500mX4193500000Y2992000000Z0;8.2240757635;50.0287699893;8.2206715211;50.0264684543;8.2205043811;50.0309626357;8.2274803306;50.0310714218;8.227646816;50.0265772287;TGB101_1kmX4193000000Y2992000000Z0
TGB101_500mX4192500000Y2982000000Z0;8.2134791301;49.9386669915;8.2100817071;49.9363650936;8.209914047;49.9408593828;8.2168768764;49.940968787;8.2170438849;49.936474486;TGB101_1kmX4192000000Y2982000000Z0
TGB101_500mX4201000000Y2974500000Z0;8.3341855525;49.873047088;8.3307869561;49.8707487492;8.3306309222;49.8752433321;8.3375844712;49.8753453243;8.3377398558;49.8708507303;TGB101_1kmX4201000000Y2974000000Z0
TGB101_500mX4193500000Y2989500000Z0;8.2249093373;50.0062989716;8.2215066323;50.0039974496;8.2213396885;50.0084916636;8.2283123667;50.008600391;8.2284786567;50.0041061653;TGB101_1kmX4193000000Y2989000000Z0
TGB101_500mX4195000000Y2991000000Z0;8.245332381;50.0201059502;8.2419277291;50.0178050435;8.2417626304;50.022299273;8.2487373577;50.0224067543;8.248901802;50.0179125132;TGB101_1kmX4195000000Y2991000000Z0
