as_code;as_cx_wgs;as_cy_wgs;as_blx_wgs;as_bly_wgs;as_tlx_wgs;as_tly_wgs;as_trx_wgs;as_try_wgs;as_brx_wgs;as_bry_wgs;as_parent_oas
TGB101_50mX4196500000Y2989950000Z0;8.2635329826;50.0089182278;8.2631924942;50.0086881953;8.2631761904;50.0091376234;8.2638734742;50.0091482592;8.2638897714;50.008698831;TGB101_100mX4196500000Y2989900000Z0
TGB101_50mX4196350000Y2984700000Z0;8.2631526478;49.9616960231;8.2628124925;49.961465987;8.2627962093;49.9619154217;8.2634928064;49.9619260582;8.2635090831;49.9614766234;TGB101_100mX4196300000Y2984700000Z0
TGB101_50mX4194250000Y2979250000Z0;8.2356980311;49.9122572878;8.2353583526;49.9120271673;8.2353418377;49.9124766043;8.2360377127;49.9124874072;8.2360542212;49.9120379701;TGB101_100mX4194200000Y2979200000Z0
TGB101_50mX4198050000Y2989850000Z0;8.2851810088;50.0083470196;8.2848404209;50.0081170516;8.2848243205;50.0085664834;8.2855216;50.0085769865;8.2855376938;50.0081275547;TGB101_100mX4198000000Y2989800000Z0
TGB101_50mX4190450000Y2991200000Z0;8.1787367375;50.0188353771;8.1783965856;50.0186050928;8.1783794806;50.019054505;8.1790768926;50.0190656604;8.1790939911;50.0186162481;TGB101_100mX4190400000Y2991200000Z0
TGB101_50mX4194950000Y2986950000Z0;8.2429069219;49.9816208783;8.2425667237;49.981390783;8.2425502404;49.9818402114;8.2432471233;49.9818509726;8.2432636;49.9814015441;TGB101_100mX4194900000Y2986900000Z0
TGB101_50mX4203550000Y2990300000Z0;8.3617446459;50.0135215221;8.3614036554;50.0132917827;8.3613882712;50.0137412261;8.3620856397;50.0137512605;8.3621010173;50.013301817;TGB101_100mX4203500000Y2990300000Z0
TGB101_50mX4196900000Y2978400000Z0;8.2728544183;49.9051833151;8.272514612;49.9049533048;8.2724984483;49.905402749;8.2731942278;49.9054133243;8.273210385;49.9049638799;TGB101_100mX4196900000Y2978400000Z0
TGB101_50mX4200950000Y2988600000Z0;8.3260163237;49.9977130402;8.3256756151;49.9974831934;8.3256599033;49.9979326333;8.3263570354;49.997942886;8.3263727407;49.9974934461;TGB101_100mX4200900000Y2988600000Z0
TGB101_50mX4194550000Y2988650000Z0;8.2367695735;49.9968151517;8.2364292982;49.9965850389;8.2364127495;49.9970344642;8.2371098521;49.9970452634;8.2371263943;49.996595838;TGB101_100mX4194500000Y2988600000Z0
TGB101_50mX4200450000Y2984650000Z0;8.3202900323;49.9621044295;8.3199496012;49.9618745637;8.3199338532;49.9623240076;8.3206304667;49.9623342943;8.3206462081;49.9618848503;TGB101_100mX4200400000Y2984600000Z0
TGB101_50mX4199300000Y2988950000Z0;8.3028997442;50.0005184293;8.3025591265;50.0002885137;8.3025431964;50.0007379495;8.3032403651;50.0007483439;8.3032562887;50.000298908;TGB101_100mX4199300000Y2988900000Z0
TGB101_50mX4196400000Y2989050000Z0;8.2624320052;50.000807235;8.262091579;50.0005771988;8.262075269;50.0010266278;8.2627724345;50.0010372701;8.262788738;50.0005878409;TGB101_100mX4196400000Y2989000000Z0
TGB101_50mX4196800000Y2989950000Z0;8.2677166707;50.0089819652;8.2673761618;50.0087519452;8.2673598973;50.009201374;8.2680571827;50.0092119841;8.2680734408;50.0087625552;TGB101_100mX4196800000Y2989900000Z0
TGB101_50mX4196550000Y2989100000Z0;8.2645072059;50.0012885717;8.2641667664;50.0010585417;8.2641504757;50.001507971;8.2648476486;50.0015186006;8.2648639328;50.0010691712;TGB101_100mX4196500000Y2989100000Z0
TGB101_50mX4195600000Y2990050000Z0;8.2509491425;50.0096249453;8.2506087094;50.0093948754;8.2505922871;50.0098443013;8.2512895788;50.0098550141;8.2513059946;50.0094055882;TGB101_100mX4195600000Y2990000000Z0
TGB101_50mX4202650000Y2990650000Z0;8.3490836159;50.0164863;8.3487426651;50.016256523;8.3487271606;50.0167059639;8.34942457;50.016716076;8.349440068;50.0162666349;TGB101_100mX4202600000Y2990600000Z0
TGB101_50mX4196250000Y2989200000Z0;8.260291539;50.0021235751;8.2599511138;50.0018935327;8.2599347831;50.0023429611;8.2606319674;50.0023536165;8.2606482916;50.0019041879;TGB101_100mX4196200000Y2989200000Z0
TGB101_50mX4196050000Y2990250000Z0;8.2571593064;50.0115188949;8.2568188303;50.0112888436;8.2568024653;50.0117382703;8.2574997857;50.0117489452;8.2575161442;50.0112995184;TGB101_100mX4196000000Y2990200000Z0
TGB101_50mX4197250000Y2989250000Z0;8.2742190189;50.0027852587;8.2738785225;50.0025552578;8.2738623221;50.0030046885;8.2745595186;50.0030152586;8.2745757124;50.0025658278;TGB101_100mX4197200000Y2989200000Z0
TGB101_50mX4191250000Y2984450000Z0;8.1921862886;49.9583418034;8.191846496;49.9581115559;8.1918295495;49.9585609789;8.1925260845;49.9585720499;8.1925430245;49.9581226267;TGB101_100mX4191200000Y2984400000Z0
TGB101_50mX4197400000Y2988950000Z0;8.276407658;50.0001203619;8.2760671698;49.9998903673;8.2760509913;50.0003397988;8.2767481494;50.0003503554;8.2767643214;49.9999009238;TGB101_100mX4197400000Y2988900000Z0
TGB101_50mX4197450000Y2988900000Z0;8.2771209815;49.9996814847;8.276780493;49.9994514922;8.2767643214;49.9999009238;8.2774614732;49.9999114761;8.2774776383;49.9994620444;TGB101_100mX4197400000Y2988900000Z0
TGB101_50mX4199950000Y2984550000Z0;8.3133555631;49.9611024643;8.3130151721;49.9608725778;8.3129993597;49.9613220207;8.3136959573;49.9613323498;8.3137117632;49.9608829068;TGB101_100mX4199900000Y2984500000Z0
TGB101_50mX4192700000Y2989400000Z0;8.2107252421;50.0031539667;8.210385047;50.0029237767;8.2103682506;50.0033731966;8.2110654405;50.0033841556;8.2110822304;50.0029347355;TGB101_100mX4192700000Y2989400000Z0
TGB101_50mX4196850000Y2988850000Z0;8.2687714654;49.9991051207;8.2684310209;49.9988751034;8.2684147712;49.9993245337;8.2691119132;49.999335137;8.2691281563;49.9988857066;TGB101_100mX4196800000Y2988800000Z0
TGB101_50mX4195050000Y2979700000Z0;8.2466843327;49.9164745361;8.2463445724;49.9162444486;8.2463281581;49.9166938868;8.2470240963;49.9167046227;8.2470405041;49.9162551843;TGB101_100mX4195000000Y2979700000Z0
TGB101_50mX4192300000Y2988850000Z0;8.2053330342;49.9981225453;8.2049929001;49.997892339;8.2049760558;49.9983417587;8.2056731714;49.9983527505;8.2056900093;49.9979033307;TGB101_100mX4192300000Y2988800000Z0
TGB101_50mX4194500000Y2979200000Z0;8.2391938726;49.9118618114;8.2388541802;49.9116317013;8.2388376982;49.9120811389;8.2395335682;49.9120919204;8.2395500437;49.9116424827;TGB101_100mX4194500000Y2979200000Z0
TGB101_50mX4194700000Y2990800000Z0;8.2381499025;50.0161727735;8.2378094847;50.0159426658;8.2377929389;50.0163920886;8.2384903235;50.0164028801;8.2385068628;50.0159534572;TGB101_100mX4194700000Y2990800000Z0
TGB101_50mX4192450000Y2989000000Z0;8.2073739065;49.9995037614;8.207033753;49.9992735613;8.2070169271;49.9997229812;8.2077140632;49.9997339605;8.2077308826;49.9992845406;TGB101_100mX4192400000Y2989000000Z0
TGB101_50mX4200600000Y2987900000Z0;8.3213569526;49.9913490123;8.321016311;49.9911191513;8.3210005587;49.9915685913;8.3216975973;49.9915788723;8.3217133432;49.9911294322;TGB101_100mX4200600000Y2987900000Z0
TGB101_50mX4194700000Y2987350000Z0;8.2392904139;49.9851624405;8.2389502082;49.9849323347;8.2389336892;49.985381762;8.2396306228;49.9853925454;8.2396471353;49.984943118;TGB101_100mX4194700000Y2987300000Z0
TGB101_50mX4196800000Y2988800000Z0;8.2680905796;49.998645085;8.2677501416;49.9984150656;8.2677338858;49.9988644959;8.2684310209;49.9988751034;8.2684472701;49.998425673;TGB101_100mX4196800000Y2988800000Z0
TGB101_50mX4196450000Y2989300000Z0;8.2630476618;50.0030650202;8.2627072169;50.002834986;8.2626909115;50.0032844148;8.26338811;50.0032950533;8.2634044089;50.0028456244;TGB101_100mX4196400000Y2989300000Z0
TGB101_50mX4195200000Y2979600000Z0;8.2488049211;49.9156078469;8.2484651567;49.9153777656;8.2484487627;49.9158272043;8.2491446887;49.9158379271;8.2491610762;49.9153884883;TGB101_100mX4195200000Y2979600000Z0
TGB101_50mX4200600000Y2984300000Z0;8.3224899308;49.9589891583;8.322149511;49.9587592989;8.3221337852;49.9592087436;8.3228303539;49.9592190167;8.3228460731;49.9587695719;TGB101_100mX4200600000Y2984300000Z0
TGB101_50mX4197500000Y2988300000Z0;8.2780120442;49.9942988485;8.2776715892;49.9940688585;8.2776554287;49.994518291;8.2783525024;49.9945288376;8.2783686564;49.994079405;TGB101_100mX4197500000Y2988300000Z0
TGB101_50mX4197500000Y2988700000Z0;8.2778827743;49.997894307;8.2775422947;49.9976643168;8.2775261311;49.9981137488;8.2782232571;49.9981242963;8.2782394141;49.9976748642;TGB101_100mX4197500000Y2988700000Z0
TGB101_50mX4190250000Y2991400000Z0;8.1758785898;50.0205883682;8.1755384394;50.0203580754;8.1755213066;50.0208074869;8.1762187436;50.0208186599;8.1762358698;50.0203692483;TGB101_100mX4190200000Y2991400000Z0
TGB101_50mX4197400000Y2984250000Z0;8.2779264529;49.9578735121;8.2775862538;49.9576435198;8.277570111;49.9580929574;8.2782666553;49.9581035033;8.2782827916;49.9576540656;TGB101_100mX4197400000Y2984200000Z0
TGB101_50mX4189500000Y2988000000Z0;8.1665876631;49.9898602823;8.1662477724;49.9896299604;8.166230569;49.9900793745;8.166927557;49.9900906033;8.1669447539;49.989641189;TGB101_100mX4189500000Y2988000000Z0
TGB101_50mX4197100000Y2989150000Z0;8.2721598732;50.0018546683;8.2718193932;50.0016246612;8.271803174;50.0020740917;8.2725003565;50.0020846744;8.2725165692;50.0016352438;TGB101_100mX4197100000Y2989100000Z0
TGB101_50mX4190700000Y2988400000Z0;8.1831790231;49.9937238773;8.1828390259;49.9934936049;8.1828219761;49.9939430214;8.1835190235;49.9939541487;8.1835360669;49.9935047321;TGB101_100mX4190700000Y2988400000Z0
TGB101_50mX4199950000Y2984000000Z0;8.3135294415;49.9561585873;8.3131890843;49.9559287011;8.313173276;49.9563781447;8.3138698019;49.9563884726;8.3138856037;49.9559390288;TGB101_100mX4199900000Y2984000000Z0
TGB101_50mX4194800000Y2979350000Z0;8.2433197572;49.9132747384;8.2429800353;49.9130446407;8.2429635912;49.9134940788;8.2436594824;49.9135048351;8.24367592;49.9130553969;TGB101_100mX4194800000Y2979300000Z0
TGB101_50mX4196850000Y2989400000Z0;8.2685927323;50.0040488509;8.2682522539;50.0038188332;8.2682360001;50.0042682628;8.2689332139;50.0042788675;8.2689494612;50.0038294377;TGB101_100mX4196800000Y2989400000Z0
TGB101_50mX4196750000Y2989350000Z0;8.2672145752;50.0035782037;8.2668741067;50.003348182;8.2668578402;50.0037976114;8.2675550469;50.0038082245;8.2675713069;50.0033587949;TGB101_100mX4196700000Y2989300000Z0
TGB101_50mX4196600000Y2988450000Z0;8.2654159958;49.9954566104;8.2650755929;49.9952265828;8.2650593137;49.9956760131;8.2657564019;49.9956866369;8.2657726746;49.9952372065;TGB101_100mX4196600000Y2988400000Z0
TGB101_50mX4197500000Y2988950000Z0;8.2778019682;50.0001414665;8.2774614732;49.9999114761;8.2774453078;50.0003609078;8.2781424665;50.0003714559;8.2781586254;49.9999220241;TGB101_100mX4197500000Y2988900000Z0
TGB101_50mX4197850000Y2989850000Z0;8.2823919064;50.008304973;8.2820513321;50.0080749967;8.2820352056;50.008524428;8.2827324839;50.0085349482;8.2827486039;50.0080855168;TGB101_100mX4197800000Y2989800000Z0
TGB101_50mX4197550000Y2988750000Z0;8.2785637432;49.9983542845;8.2782232571;49.9981242963;8.2782070997;49.9985737283;8.2789042325;49.9985842717;8.2789203834;49.9981348395;TGB101_100mX4197500000Y2988700000Z0
TGB101_50mX4191100000Y2984550000Z0;8.1900627681;49.9592074168;8.1897229796;49.9589771631;8.1897060127;49.9594265856;8.1904025599;49.9594376696;8.1904195203;49.9589882469;TGB101_100mX4191100000Y2984500000Z0
TGB101_50mX4194250000Y2984850000Z0;8.233846293;49.9625938192;8.2335062715;49.9623636959;8.2334897131;49.9628131254;8.2341863178;49.9628239414;8.2342028697;49.9623745118;TGB101_100mX4194200000Y2984800000Z0
TGB101_50mX4191150000Y2984500000Z0;8.1907762692;49.9587690759;8.1904364803;49.9585388242;8.1904195203;49.9589882469;8.1911160613;49.9589993265;8.1911330147;49.9585499037;TGB101_100mX4191100000Y2984500000Z0
TGB101_50mX4190200000Y2987900000Z0;8.1763796956;49.9891182346;8.1760397632;49.9888879417;8.176022652;49.9893373576;8.1767196312;49.9893485264;8.1767367358;49.9888991104;TGB101_100mX4190200000Y2987900000Z0
TGB101_50mX4197800000Y2989900000Z0;8.2816785015;50.0087438819;8.2813379276;50.0085139035;8.2813217942;50.0089633346;8.2820190787;50.0089738592;8.2820352056;50.008524428;TGB101_100mX4197800000Y2989900000Z0
TGB101_50mX4197500000Y3001550000Z0;8.2737170186;50.1133962104;8.2733757457;50.1131662137;8.2733594842;50.1136156292;8.2740582949;50.1136262061;8.2740745498;50.1131767905;TGB101_100mX4197500000Y3001500000Z0
TGB101_50mX4189750000Y2987800000Z0;8.1701412574;49.9881187131;8.1698013619;49.9878884016;8.1697841928;49.9883378165;8.1704811562;49.9883490235;8.1704983188;49.9878996084;TGB101_100mX4189700000Y2987800000Z0
TGB101_50mX4196150000Y2989650000Z0;8.258750097;50.006147108;8.258409651;50.0059170612;8.2583933037;50.0063664889;8.2590905463;50.0063771538;8.259106887;50.0059277261;TGB101_100mX4196100000Y2989600000Z0
TGB101_50mX4196500000Y2989100000Z0;8.2638100364;50.0012779401;8.2634696003;50.001047908;8.263453303;50.0014973372;8.2641504757;50.001507971;8.2641667664;50.0010585417;TGB101_100mX4196500000Y2989100000Z0
TGB101_50mX4196050000Y2989650000Z0;8.257355619;50.0061257697;8.2570151799;50.0058957187;8.2569988195;50.0063451461;8.2576960615;50.0063558196;8.2577124153;50.0059063921;TGB101_100mX4196000000Y2989600000Z0
TGB101_50mX4199400000Y2989000000Z0;8.3042781617;50.0009886454;8.3039375341;50.000758734;8.3039216167;50.0012081699;8.3046187925;50.0012185559;8.3046347034;50.0007691199;TGB101_100mX4199400000Y2989000000Z0
TGB101_50mX4194200000Y2999200000Z0;8.2283804488;50.0915665776;8.2280395475;50.0913364447;8.2280228705;50.0917858555;8.2287213534;50.0917967094;8.2287380238;50.0913472985;TGB101_100mX4194200000Y2999200000Z0
TGB101_50mX4196450000Y2989900000Z0;8.2628520091;50.0084581619;8.2625115272;50.0082281274;8.2624952173;50.0086775554;8.2631924942;50.0086881953;8.2632087976;50.0082387672;TGB101_100mX4196400000Y2989900000Z0
TGB101_50mX4197400000Y2988450000Z0;8.2765693913;49.9956260436;8.2762289339;49.9953960493;8.2762127592;49.9958454814;8.2769098519;49.9958560369;8.2769260201;49.9954066047;TGB101_100mX4197400000Y2988400000Z0
TGB101_50mX4196700000Y2989400000Z0;8.2665011019;50.004017018;8.2661606337;50.0037869941;8.2661443603;50.0042364234;8.2668415733;50.0042470408;8.2668578402;50.0037976114;TGB101_100mX4196700000Y2989400000Z0
TGB101_50mX4196350000Y2989100000Z0;8.2617185296;50.0012460196;8.2613781038;50.0010159813;8.2613617869;50.0014654102;8.2620589587;50.0014760568;8.262075269;50.0010266278;TGB101_100mX4196300000Y2989100000Z0
TGB101_50mX4189950000Y2987800000Z0;8.1729291003;49.9881635066;8.1725891911;49.9879332034;8.1725720481;49.9883826188;8.1732690127;49.9883938087;8.1732861492;49.9879443932;TGB101_100mX4189900000Y2987800000Z0
TGB101_50mX4200750000Y2988400000Z0;8.3232907464;49.9958742369;8.3229500638;49.9956443818;8.3229343274;49.9960938215;8.3236314322;49.9961040909;8.3236471621;49.9956546511;TGB101_100mX4200700000Y2988400000Z0
TGB101_50mX4195650000Y2989950000Z0;8.2516792553;50.0087368037;8.2513388249;50.008506736;8.2513224099;50.0089561621;8.2520196889;50.0089668705;8.2520360973;50.0085174442;TGB101_100mX4195600000Y2989900000Z0
TGB101_50mX4192550000Y2988900000Z0;8.2088017913;49.9986268711;8.2084616371;49.9983966751;8.2084448251;49.9988460954;8.2091419488;49.998857066;8.2091587543;49.9984076456;TGB101_100mX4192500000Y2988900000Z0
TGB101_50mX4200300000Y2984800000Z0;8.3181529086;49.9634218812;8.3178124784;49.963192009;8.3177967098;49.9636414524;8.318493342;49.9636517522;8.3185091041;49.9632023087;TGB101_100mX4200300000Y2984800000Z0
TGB101_50mX4196550000Y2988750000Z0;8.264621209;49.9981425646;8.264280791;49.9979125348;8.264264503;49.9983619646;8.2649616301;49.9983725933;8.2649779117;49.9979231634;TGB101_100mX4196500000Y2988700000Z0
TGB101_50mX4191750000Y2984250000Z0;8.1992191302;49.9566546015;8.1988793157;49.9564243748;8.198862436;49.9568737993;8.1995589479;49.9568848271;8.1995758211;49.9564354025;TGB101_100mX4191700000Y2984200000Z0
TGB101_50mX4196450000Y2989150000Z0;8.2630965664;50.0017167333;8.2627561307;50.0014866991;8.2627398265;50.0019361282;8.2634370054;50.0019467663;8.263453303;50.0014973372;TGB101_100mX4196400000Y2989100000Z0
TGB101_50mX4195100000Y2986600000Z0;8.2451127754;49.9785071391;8.2447725885;49.9782770502;8.2447561275;49.9787264794;8.2454529655;49.9787372269;8.24546942;49.9782877976;TGB101_100mX4195100000Y2986600000Z0
TGB101_50mX4196150000Y2989200000Z0;8.2588971775;50.0021022559;8.2585567592;50.0018722093;8.2585404154;50.0023216376;8.2592375991;50.0023323015;8.2592539364;50.0018828731;TGB101_100mX4196100000Y2989200000Z0
TGB101_50mX4181150000Y2968000000Z0;8.0574776093;49.808162885;8.0571395044;49.8079322293;8.0571213809;49.8083816496;8.0578157175;49.8083935398;8.0578338345;49.8079441194;TGB101_100mX4181100000Y2968000000Z0
TGB101_50mX4198850000Y2986100000Z0;8.2975358399;49.9748068186;8.2971954284;49.9745768857;8.2971794608;49.9750263241;8.2978762547;49.9750367505;8.2978922157;49.974587312;TGB101_100mX4198800000Y2986100000Z0
TGB101_50mX4192550000Y2989350000Z0;8.208650496;50.002671651;8.2083103142;50.0024414549;8.2082934986;50.0028908745;8.2089906811;50.0029018462;8.2090074902;50.0024524264;TGB101_100mX4192500000Y2989300000Z0
TGB101_50mX4197150000Y2988300000Z0;8.273132558;49.9942249181;8.2727921269;49.9939949135;8.2727759207;49.9944443452;8.2734729924;49.9944549217;8.2734891921;49.9940054898;TGB101_100mX4197100000Y2988300000Z0
TGB101_50mX4197250000Y2988950000Z0;8.2743161948;50.000088673;8.2739757168;49.9998586722;8.2739595187;50.0003081033;8.274656676;50.0003186727;8.2746728675;49.9998692415;TGB101_100mX4197200000Y2988900000Z0
TGB101_50mX4195250000Y2986800000Z0;8.2471375252;49.9803370803;8.2467973158;49.9801069976;8.2467808729;49.9805564269;8.2474777379;49.9805671621;8.2474941743;49.9801177327;TGB101_100mX4195200000Y2986800000Z0
TGB101_50mX4195250000Y2988800000Z0;8.2464796293;49.9983142027;8.246139297;49.9980841189;8.2461228386;49.9985335456;8.2468199649;49.9985442855;8.2468364167;49.9980948587;TGB101_100mX4195200000Y2988800000Z0
TGB101_50mX4194900000Y2989950000Z0;8.2412201527;50.0085756989;8.2408797736;50.0083456;8.2408632605;50.0087950244;8.2415605352;50.0088057968;8.2415770417;50.0083563723;TGB101_100mX4194900000Y2989900000Z0
TGB101_50mX4198950000Y2986800000Z0;8.2987060677;49.9811197986;8.2983656063;49.9808898695;8.2983496465;49.9813393073;8.2990465324;49.9813497267;8.2990624856;49.9809002888;TGB101_100mX4198900000Y2986800000Z0
TGB101_50mX4197500000Y2988350000Z0;8.2779958868;49.9947482811;8.2776554287;49.994518291;8.2776392678;49.9949677234;8.2783363481;49.9949782701;8.2783525024;49.9945288376;TGB101_100mX4197500000Y2988300000Z0
TGB101_50mX4196700000Y2989250000Z0;8.2665499107;50.0026687297;8.2662094518;50.002438706;8.2661931795;50.0028881354;8.2668903729;50.0028987525;8.2669066386;50.0024493229;TGB101_100mX4196700000Y2989200000Z0
TGB101_50mX4196800000Y2985250000Z0;8.2692435472;49.9667353672;8.2689033274;49.9665053495;8.2688870987;49.9669547845;8.2695837702;49.9669653838;8.2695999924;49.9665159488;TGB101_100mX4196800000Y2985200000Z0
TGB101_50mX4195200000Y2988350000Z0;8.2459306457;49.9942586184;8.2455903445;49.9940285328;8.245573883;49.99447796;8.2462709502;49.994488703;8.2462874051;49.9940392757;TGB101_100mX4195200000Y2988300000Z0
TGB101_50mX4197500000Y2986450000Z0;8.2786096018;49.9776697986;8.2782692606;49.9774398094;8.2782531142;49.9778892443;8.2789499462;49.9778997867;8.2789660861;49.9774503517;TGB101_100mX4197500000Y2986400000Z0
TGB101_50mX4199700000Y2984450000Z0;8.3099042773;49.9601518808;8.3095639095;49.959921984;8.3095480652;49.9603714265;8.3102446484;49.9603817767;8.3102604862;49.959932334;TGB101_100mX4199700000Y2984400000Z0
TGB101_50mX4196650000Y2989500000Z0;8.2657713381;50.0049052567;8.2654308672;50.0046752308;8.2654145865;50.0051246598;8.2661118123;50.0051352817;8.2661280865;50.0046858526;TGB101_100mX4196600000Y2989500000Z0
TGB101_50mX4195050000Y2986900000Z0;8.2443171483;49.9811929633;8.2439769464;49.9809628721;8.2439604766;49.9814123009;8.2446573535;49.9814230534;8.2446738168;49.9809736245;TGB101_100mX4195000000Y2986900000Z0
TGB101_50mX4194900000Y2997700000Z0;8.238656469;50.078235708;8.2383156123;50.078005605;8.238299039;50.0784550194;8.238997329;50.0784658099;8.2390138958;50.0780163954;TGB101_100mX4194900000Y2997700000Z0
TGB101_50mX4196500000Y2989150000Z0;8.2637937422;50.0017273693;8.263453303;50.0014973372;8.2634370054;50.0019467663;8.2641341845;50.0019574003;8.2641504757;50.001507971;TGB101_100mX4196500000Y2989100000Z0
TGB101_50mX4191950000Y2989150000Z0;8.2003519262;50.0007420108;8.2000117977;50.0005117899;8.1999949052;50.0009612083;8.200692058;50.0009722308;8.200708944;50.0005228122;TGB101_100mX4191900000Y2989100000Z0
