as_code;as_cx_wgs;as_cy_wgs;as_blx_wgs;as_bly_wgs;as_tlx_wgs;as_tly_wgs;as_trx_wgs;as_try_wgs;as_brx_wgs;as_bry_wgs;as_parent_oas
TGB101_10mX4197520000Y3001550000Z0;8.2737235219;50.1132164442;8.2736552673;50.113170445;8.2736520155;50.1132603281;8.2737917766;50.1132624434;8.2737950281;50.1131725603;TGB101_50mX4197500000Y3001550000Z0
TGB101_10mX4191120000Y2984560000Z0;8.1900661609;49.9591175323;8.189998203;49.9590714816;8.1899948102;49.9591613662;8.1901341188;49.9591635829;8.1901375114;49.9590736984;TGB101_50mX4191100000Y2984550000Z0
TGB101_10mX4197590000Y2988440000Z0;8.2789491866;49.9953922479;8.2788810929;49.9953462505;8.278877863;49.995436137;8.2790172804;49.9954382452;8.2790205101;49.9953483587;TGB101_50mX4197550000Y2988400000Z0
TGB101_10mX4190090000Y2988150000Z0;8.1744887805;49.9911564928;8.1744207927;49.9911104332;8.1744173672;49.9912003163;8.1745567684;49.9912025524;8.1745601936;49.9911126693;TGB101_50mX4190050000Y2988150000Z0
TGB101_10mX4192370000Y2978080000Z0;8.2096538615;49.9011471877;8.209585966;49.9011011481;8.2095826159;49.9011910349;8.2097217572;49.9011932273;8.209725107;49.9011033405;TGB101_50mX4192350000Y2978050000Z0
TGB101_10mX4200370000Y2984820000Z0;8.3188495376;49.9634321788;8.3187814507;49.9633862048;8.3187782988;49.9634760935;8.3189176247;49.9634781526;8.3189207764;49.9633882639;TGB101_50mX4200350000Y2984800000Z0
TGB101_10mX4199440000Y2989030000Z0;8.3045538484;50.0010826867;8.3044857222;50.0010367046;8.3044825398;50.0011265918;8.3046219747;50.0011286687;8.3046251569;50.0010387815;TGB101_50mX4199400000Y2989000000Z0
TGB101_10mX4195670000Y2989950000Z0;8.2516858199;50.0085570333;8.2516177338;50.0085110198;8.2516144514;50.008600905;8.2517539061;50.0086030467;8.2517571883;50.0085131614;TGB101_50mX4195650000Y2989950000Z0
TGB101_10mX4187920000Y2993420000Z0;8.1424017266;50.0380347035;8.1423337039;50.0379886253;8.1423302131;50.0380785059;8.1424697495;50.0380807816;8.14247324;50.037990901;TGB101_50mX4187900000Y2993400000Z0
TGB101_10mX4196810000Y2989120000Z0;8.2678536234;50.001339544;8.267785532;50.0012935401;8.2677822806;50.0013834261;8.267921715;50.0013855479;8.267924966;50.0012956619;TGB101_50mX4196800000Y2989100000Z0
TGB101_10mX4199290000Y2987010000Z0;8.3031056434;49.9828942613;8.3030375442;49.9828482782;8.3030343608;49.9829381658;8.3031737428;49.9829402443;8.3031769259;49.9828503567;TGB101_50mX4199250000Y2987000000Z0
TGB101_10mX4194660000Y2986200000Z0;8.2388406437;49.9746328823;8.2387726175;49.9745868608;8.2387693145;49.9746767465;8.23890867;49.9746789037;8.2389119728;49.9745890179;TGB101_50mX4194650000Y2986200000Z0
TGB101_10mX4175260000Y2987600000Z0;7.9679803462;49.9827095174;7.9679125682;49.982663335;7.9679087563;49.9827532107;7.9680481244;49.9827556996;7.968051936;49.982665824;TGB101_50mX4175250000Y2987600000Z0
TGB101_10mX4197500000Y2988810000Z0;8.2775748314;49.9986990652;8.2775067344;49.9986530671;8.2775035016;49.9987429534;8.2776429286;49.9987450633;8.2776461611;49.9986551769;TGB101_50mX4197500000Y2988800000Z0
TGB101_10mX4194290000Y2984890000Z0;8.2341183126;49.9627779171;8.2340503075;49.9627318927;8.2340469969;49.9628217786;8.2341863178;49.9628239414;8.2341896282;49.9627340555;TGB101_50mX4194250000Y2984850000Z0
TGB101_10mX4196860000Y2984060000Z0;8.2701933;49.9558674975;8.2701252701;49.9558214945;8.2701220278;49.9559113818;8.27026133;49.9559135005;8.2702645721;49.9558236131;TGB101_50mX4196850000Y2984050000Z0
TGB101_10mX4198090000Y2989890000Z0;8.2854534815;50.0085309932;8.2853853631;50.0084849999;8.2853821441;50.0085748862;8.2855216;50.0085769865;8.2855248188;50.0084871002;TGB101_50mX4198050000Y2989850000Z0
TGB101_10mX4194710000Y2987390000Z0;8.2391444209;49.9853400547;8.2390763794;49.9852940335;8.2390730759;49.985383919;8.2392124626;49.9853860759;8.2392157659;49.9852961904;TGB101_50mX4194700000Y2987350000Z0
TGB101_10mX4198090000Y2989930000Z0;8.2854406057;50.0088905387;8.2853724868;50.0088445453;8.2853692677;50.0089344317;8.2855087247;50.008936532;8.2855119435;50.0088466456;TGB101_50mX4198050000Y2989900000Z0
TGB101_10mX4179040000Y2986100000Z0;8.0212191431;49.97015646;8.0211513315;49.9701103091;8.0211476209;49.9702001872;8.0212869548;49.9702026108;8.0212906651;49.9701127328;TGB101_50mX4179000000Y2986100000Z0
TGB101_10mX4194600000Y2979200000Z0;8.240313847;49.9116992811;8.2402459075;49.9116532598;8.2402426137;49.9117431474;8.2403817867;49.9117453023;8.2403850803;49.9116554148;TGB101_50mX4194600000Y2979200000Z0
TGB101_10mX4191240000Y2986330000Z0;8.1911376583;49.9750536495;8.1910696772;49.9750075996;8.1910662846;49.9750974837;8.1912056396;49.9750996993;8.1912090319;49.9750098152;TGB101_50mX4191200000Y2986300000Z0
TGB101_10mX4191250000Y2986380000Z0;8.1912600523;49.9755052855;8.1911920704;49.9754592357;8.191188678;49.9755491198;8.1913280344;49.9755513352;8.1913314264;49.9754614511;TGB101_50mX4191250000Y2986350000Z0
TGB101_10mX4195080000Y2986970000Z0;8.2444400576;49.9816445424;8.2443720162;49.9815985244;8.244368723;49.9816884101;8.2445080991;49.9816905605;8.2445113921;49.9816006747;TGB101_50mX4195050000Y2986950000Z0
TGB101_10mX4197010000Y2988860000Z0;8.2707267003;49.9990449071;8.2706586094;49.9989989049;8.2706553637;49.999088791;8.2707947914;49.9990909093;8.2707980369;49.9990010231;TGB101_50mX4197000000Y2988850000Z0
TGB101_10mX4196380000Y2989470000Z0;8.2617437676;50.0043941497;8.2616756777;50.0043481421;8.2616724146;50.0044380278;8.2618118576;50.0044401571;8.2618151205;50.0043502714;TGB101_50mX4196350000Y2989450000Z0
TGB101_10mX4197340000Y2988580000Z0;8.2754184474;49.9965978997;8.2753503554;49.9965519002;8.2753471187;49.9966417866;8.2754865396;49.9966438991;8.275489776;49.9965540127;TGB101_50mX4197300000Y2988550000Z0
TGB101_10mX4194510000Y2979240000Z0;8.2390481072;49.91203943;8.2389801684;49.911993408;8.2389768722;49.9120832955;8.2391160462;49.912085452;8.2391193421;49.9119955645;TGB101_50mX4194500000Y2979200000Z0
TGB101_10mX4181720000Y2985750000Z0;8.0586884615;49.9676540839;8.0586206175;49.9676079553;8.0586169775;49.9676978348;8.0587563057;49.9677002125;8.0587599455;49.967610333;TGB101_50mX4181700000Y2985750000Z0
TGB101_10mX4195720000Y2987560000Z0;8.2531668126;49.9870850868;8.2530987552;49.987039074;8.2530954777;49.9871289599;8.2532348701;49.9871310996;8.2532381472;49.9870412137;TGB101_50mX4195700000Y2987550000Z0
TGB101_10mX4192560000Y2988930000Z0;8.2086590052;49.9987145609;8.2085909741;49.9986685217;8.208587612;49.9987584058;8.2087270364;49.9987606001;8.2087303983;49.998670716;TGB101_50mX4192550000Y2988900000Z0
TGB101_10mX4195250000Y2979080000Z0;8.2493994303;49.9107603364;8.2493314834;49.9107143205;8.2493282067;49.9108042084;8.2494673774;49.9108063522;8.2494706538;49.9107164643;TGB101_50mX4195250000Y2979050000Z0
TGB101_10mX4195010000Y2979110000Z0;8.2460494923;49.9109784997;8.2459815483;49.9109324819;8.2459782653;49.9110223696;8.2461174365;49.9110245175;8.2461207192;49.9109346297;TGB101_50mX4195000000Y2979100000Z0
TGB101_10mX4191070000Y2983920000Z0;8.189586803;49.9533538334;8.1895188537;49.9533077823;8.1895154605;49.953397667;8.1896547524;49.9533998843;8.1896581453;49.9533099997;TGB101_50mX4191050000Y2983900000Z0
TGB101_10mX4192250000Y2989160000Z0;8.204259339;50.0007137852;8.2041913093;50.0006677434;8.2041879387;50.0007576273;8.2043273688;50.000759827;8.2043307392;50.0006699431;TGB101_50mX4192250000Y2989150000Z0
TGB101_10mX4196740000Y2988750000Z0;8.2669979368;49.9979989053;8.2669298509;49.9979529009;8.2669265983;49.9980427869;8.2670660228;49.9980449098;8.2670692752;49.9979550237;TGB101_50mX4196700000Y2988750000Z0
TGB101_10mX4170450000Y2985730000Z0;7.9016818651;49.9646862984;7.9016141757;49.9646400766;7.9016102417;49.9647299502;7.9017495545;49.9647325201;7.9017534883;49.9646426466;TGB101_50mX4170450000Y2985700000Z0
TGB101_10mX4196840000Y2985260000Z0;8.269525459;49.9666497196;8.2694574147;49.9666037163;8.26945417;49.9666936033;8.2695935035;49.9666957228;8.2695967479;49.9666058358;TGB101_50mX4196800000Y2985250000Z0
TGB101_10mX4197260000Y2989020000Z0;8.2741605676;50.0005359901;8.2740924713;50.0004899899;8.2740892319;50.0005798761;8.2742286641;50.0005819902;8.2742319033;50.000492104;TGB101_50mX4197250000Y2989000000Z0
TGB101_10mX4198940000Y2987390000Z0;8.2981059654;49.9862371323;8.2980378662;49.9861911462;8.2980346731;49.9862810336;8.2981740646;49.9862831183;8.2981772575;49.9861932309;TGB101_50mX4198900000Y2987350000Z0
TGB101_10mX4197330000Y2988590000Z0;8.2752757899;49.9966856734;8.2752076979;49.9966396739;8.275204461;49.9967295602;8.275343882;49.9967316729;8.2753471187;49.9966417866;TGB101_50mX4197300000Y2988550000Z0
TGB101_10mX4202540000Y2990690000Z0;8.3472641535;50.0166397706;8.3471959646;50.0165938142;8.3471928608;50.0166837023;8.3473323426;50.016685727;8.3473354461;50.0165958388;TGB101_50mX4202500000Y2990650000Z0
TGB101_10mX4196170000Y2989600000Z0;8.2587729783;50.0055179092;8.2587048897;50.0054718999;8.2587016208;50.0055617855;8.258841067;50.0055639184;8.2588443355;50.0054740328;TGB101_50mX4196150000Y2989600000Z0
TGB101_10mX4198860000Y2986110000Z0;8.2973996749;49.9747148456;8.2973315926;49.974668859;8.2973283994;49.9747587467;8.2974677573;49.9747608321;8.2974709503;49.9746709444;TGB101_50mX4198850000Y2986100000Z0
TGB101_10mX4196550000Y2989110000Z0;8.2642315961;50.0011944337;8.2641635083;50.0011484276;8.2641602502;50.0012383135;8.2642996839;50.0012404397;8.2643029418;50.0011505538;TGB101_50mX4196550000Y2989100000Z0
TGB101_10mX4201030000Y2979720000Z0;8.3296417725;49.9177239725;8.3295737393;49.9176780045;8.3295706121;49.9177678949;8.3297098059;49.9177699405;8.3297129328;49.9176800501;TGB101_50mX4201000000Y2979700000Z0
TGB101_10mX4148050000Y3029940000Z0;7.5694748495;50.355747465;7.5694069341;50.3557010504;7.569402321;50.355790899;7.5695427649;50.3557938794;7.5695473778;50.3557040309;TGB101_50mX4148050000Y3029900000Z0
TGB101_10mX4191680000Y2986440000Z0;8.1972320925;49.976139697;8.197164104;49.9760936508;8.1971607228;49.9761835351;8.1973000812;49.9761857432;8.1973034621;49.9760958589;TGB101_50mX4191650000Y2986400000Z0
TGB101_10mX4197680000Y2987240000Z0;8.280591127;49.9846248089;8.2805230468;49.9845788124;8.2805198211;49.9846686993;8.2806592073;49.9846708054;8.2806624328;49.9845809185;TGB101_50mX4197650000Y2987200000Z0
TGB101_10mX4197250000Y2989020000Z0;8.2740211355;50.0005338759;8.2739530394;50.0004878757;8.2739497997;50.0005777619;8.2740892319;50.0005798761;8.2740924713;50.0004899899;TGB101_50mX4197250000Y2989000000Z0
TGB101_10mX4196410000Y2989260000Z0;8.2622305994;50.0025129364;8.2621625118;50.0024669291;8.2621592497;50.0025568149;8.2622986873;50.0025589436;8.262301949;50.0024690578;TGB101_50mX4196400000Y2989250000Z0
TGB101_10mX4196510000Y2989120000Z0;8.2636706025;50.0012758132;8.2636025152;50.0012298068;8.263599256;50.0013196927;8.26373869;50.0013218196;8.2637419489;50.0012319337;TGB101_50mX4196500000Y2989100000Z0
TGB101_10mX4199330000Y2989010000Z0;8.3030264367;50.0008800567;8.3029583123;50.0008340738;8.302955127;50.0009239609;8.3030945613;50.0009260396;8.3030977463;50.0008361525;TGB101_50mX4199300000Y2989000000Z0
TGB101_10mX4194440000Y2989170000Z0;8.2347914722;50.0012813062;8.2347234125;50.0012352826;8.2347200991;50.0013251675;8.2348595321;50.0013273298;8.2348628452;50.0012374449;TGB101_50mX4194400000Y2989150000Z0
TGB101_10mX4195220000Y2979640000Z0;8.2487983648;49.9157876224;8.2487304114;49.9157416062;8.2487271331;49.915831494;8.2488663183;49.9158336385;8.2488695963;49.9157437508;TGB101_50mX4195200000Y2979600000Z0
TGB101_10mX4196380000Y2989120000Z0;8.2618579633;50.0012481488;8.2617898778;50.0012021413;8.2617866152;50.0012920271;8.261926049;50.0012941562;8.2619293113;50.0012042705;TGB101_50mX4196350000Y2989100000Z0
TGB101_10mX4197370000Y2988410000Z0;8.2758917152;49.9950761676;8.2758236249;49.9950301684;8.2758203893;49.9951200548;8.2759598057;49.9951221667;8.2759630411;49.9950322803;TGB101_50mX4197350000Y2988400000Z0
TGB101_10mX4196550000Y2988880000Z0;8.2643065262;49.9991270581;8.2642384412;49.999081052;8.2642351834;49.999170938;8.2643746112;49.9991730641;8.2643778687;49.9990831782;TGB101_50mX4196550000Y2988850000Z0
TGB101_10mX4196730000Y2989170000Z0;8.2667218834;50.0017719939;8.2666537925;50.0017259893;8.2666505389;50.0018158752;8.2667899745;50.0018179984;8.2667932277;50.0017281125;TGB101_50mX4196700000Y2989150000Z0
TGB101_10mX4194970000Y2986960000Z0;8.2429102179;49.9815309926;8.2428421781;49.9814849737;8.242838882;49.9815748594;8.2429782578;49.9815770116;8.2429815536;49.9814871259;TGB101_50mX4194950000Y2986950000Z0
TGB101_10mX4197450000Y2988960000Z0;8.2768291852;50.0000368087;8.276761087;49.9999908102;8.2767578526;50.0000806965;8.2768972835;50.0000828073;8.2769005176;49.999992921;TGB101_50mX4197450000Y2988950000Z0
TGB101_10mX4195930000Y2989730000Z0;8.255383701;50.0066351799;8.2553156141;50.0065891686;8.2553123388;50.006679054;8.2554517881;50.0066811911;8.2554550631;50.0065913057;TGB101_50mX4195900000Y2989700000Z0
TGB101_10mX4197470000Y2988800000Z0;8.2771597843;49.9986028485;8.2770916878;49.9985568501;8.2770884542;49.9986467364;8.2772278809;49.9986488468;8.2772311143;49.9985589604;TGB101_50mX4197450000Y2988800000Z0
TGB101_10mX4190250000Y2987970000Z0;8.1767807769;49.9895743511;8.1767127892;49.9895282928;8.1767093682;49.989618176;8.1768487648;49.9896204093;8.1768521856;49.9895305261;TGB101_50mX4190250000Y2987950000Z0
TGB101_10mX4202670000Y2990670000Z0;8.3490836159;50.0164863;8.3490154255;50.0164403447;8.3490123251;50.0165302329;8.3491518065;50.0165322553;8.3491549066;50.0164423671;TGB101_50mX4202650000Y2990650000Z0
TGB101_10mX4196680000Y2983870000Z0;8.2677475522;49.9541214763;8.2676795271;49.9540754718;8.2676762804;49.9541653591;8.2678155774;49.9541674807;8.2678188239;49.9540775934;TGB101_50mX4196650000Y2983850000Z0
TGB101_10mX4194730000Y2988530000Z0;8.2390465602;49.9955912951;8.2389785044;49.9955452739;8.2389751996;49.9956351591;8.2391146161;49.9956373161;8.2391179207;49.995547431;TGB101_50mX4194700000Y2988500000Z0
TGB101_10mX4197550000Y2988440000Z0;8.2783915175;49.9953838139;8.2783234243;49.9953378162;8.2783201934;49.9954277027;8.2784596108;49.9954298115;8.2784628415;49.995339925;TGB101_50mX4197550000Y2988400000Z0
TGB101_10mX4193370000Y2989720000Z0;8.2196884373;50.0059925997;8.2196203855;50.0059465672;8.2196170432;50.0060364514;8.2197564893;50.0060386323;8.2197598313;50.005948748;TGB101_50mX4193350000Y2989700000Z0
TGB101_10mX4195560000Y2990440000Z0;8.2499908273;50.0129378359;8.2499227366;50.0128918215;8.2499194506;50.0129817066;8.250058918;50.0129838503;8.2500622038;50.0128939653;TGB101_50mX4195550000Y2990400000Z0
TGB101_10mX4198770000Y2989910000Z0;8.2949300981;50.0088531914;8.2948619702;50.0088072037;8.2948587689;50.0088970904;8.2949982261;50.0088991791;8.2950014272;50.0088092924;TGB101_50mX4198750000Y2989900000Z0
TGB101_10mX4197340000Y2979400000Z0;8.2783832033;49.9140811099;8.278315224;49.9140351113;8.2783120013;49.9141250001;8.2784511826;49.9141271084;8.2784544051;49.9140372196;TGB101_50mX4197300000Y2979400000Z0
TGB101_10mX4196910000Y2988790000Z0;8.2693551617;49.9983945132;8.269287073;49.9983485101;8.2692838248;49.9984383962;8.2694232506;49.9984405162;8.2694264986;49.9983506301;TGB101_50mX4196900000Y2988750000Z0
TGB101_10mX4197320000Y2988610000Z0;8.2751298948;49.9968633334;8.2750618027;49.9968173337;8.2750585655;49.9969072201;8.275197987;49.9969093329;8.275201224;49.9968194466;TGB101_50mX4197300000Y2988600000Z0
TGB101_10mX4197670000Y2988360000Z0;8.2800903465;49.9946900153;8.2800222528;49.9946440186;8.280019025;49.9947339052;8.2801584405;49.9947360119;8.2801616679;49.9946461254;TGB101_50mX4197650000Y2988350000Z0
TGB101_10mX4196260000Y2989220000Z0;8.2601521028;50.002121444;8.2600840176;50.0020754355;8.2600807517;50.0021653212;8.2602201881;50.0021674524;8.2602234537;50.0020775667;TGB101_50mX4196250000Y2989200000Z0
TGB101_10mX4196400000Y2988410000Z0;8.2623683901;49.9948705088;8.262300313;49.9948245016;8.2622970521;49.9949143875;8.2624364674;49.994916516;8.2624397281;49.99482663;TGB101_50mX4196400000Y2988400000Z0
TGB101_10mX4200200000Y2984840000Z0;8.3164746874;49.9635769268;8.3164066025;49.9635309514;8.3164034462;49.9636208401;8.3165427725;49.9636229021;8.3165459286;49.9635330134;TGB101_50mX4200200000Y2984800000Z0
TGB101_10mX4195340000Y2990390000Z0;8.2469390077;50.0124412071;8.2468709208;50.0123951909;8.246867629;50.0124850759;8.2470070949;50.0124872234;8.2470103864;50.0123973384;TGB101_50mX4195300000Y2990350000Z0
TGB101_10mX4197480000Y2988870000Z0;8.277276578;49.9992341633;8.2772084805;49.999188165;8.2772052471;49.9992780513;8.2773446756;49.9992801616;8.2773479088;49.9991902752;TGB101_50mX4197450000Y2988850000Z0
TGB101_10mX4197160000Y2988300000Z0;8.272999626;49.99404303;8.2729315399;49.9939970291;8.272928299;49.9940869154;8.2730677122;49.9940890309;8.2730709529;49.9939991445;TGB101_50mX4197150000Y2988300000Z0
TGB101_10mX4194550000Y2986190000Z0;8.2373110402;49.9745192575;8.2372430156;49.9744732352;8.2372397097;49.9745631209;8.2373790649;49.9745652799;8.2373823706;49.9744753942;TGB101_50mX4194550000Y2986150000Z0
TGB101_10mX4196720000Y2989040000Z0;8.2666247442;50.0006013533;8.266556655;50.0005553487;8.2665534014;50.0006452346;8.2666928335;50.0006473579;8.2666960868;50.000557472;TGB101_50mX4196700000Y2989000000Z0
TGB101_10mX4196960000Y2989310000Z0;8.2698834362;50.0030791863;8.2698153404;50.0030331836;8.2698120927;50.0031230696;8.2699515321;50.0031251889;8.2699547796;50.0030353029;TGB101_50mX4196950000Y2989300000Z0
TGB101_10mX4196460000Y2988950000Z0;8.2630288575;49.9997371171;8.262960773;49.9996911103;8.2629575127;49.9997809962;8.2630969422;49.9997831239;8.2631002022;49.999693238;TGB101_50mX4196450000Y2988950000Z0
TGB101_10mX4192280000Y2988970000Z0;8.2047416509;49.9990125897;8.2046736231;49.9989665482;8.2046702536;49.9990564321;8.2048096788;49.9990586312;8.204813048;49.9989687473;TGB101_50mX4192250000Y2988950000Z0
TGB101_10mX4190210000Y2987930000Z0;8.1762368785;49.9892058839;8.1761688918;49.9891598254;8.1761654698;49.9892497085;8.1763048654;49.9892519425;8.1763082871;49.9891620593;TGB101_50mX4190200000Y2987900000Z0
TGB101_10mX4191080000Y2984170000Z0;8.1896412713;49.9556031664;8.1895733188;49.9555571155;8.1895699255;49.9556470001;8.189709224;49.9556492174;8.189712617;49.9555593327;TGB101_50mX4191050000Y2984150000Z0
TGB101_10mX4194830000Y2993490000Z0;8.2388009847;50.0401956063;8.2387328665;50.0401495855;8.2387295566;50.0402394694;8.238869103;50.040241627;8.2388724126;50.0401517431;TGB101_50mX4194800000Y2993450000Z0
TGB101_10mX4189790000Y2987840000Z0;8.1704131761;49.9883029615;8.1703451963;49.9882568995;8.1703417635;49.9883467825;8.1704811562;49.9883490235;8.1704845887;49.9882591405;TGB101_50mX4189750000Y2987800000Z0
TGB101_10mX4197230000Y2988560000Z0;8.2738912994;49.9963948792;8.2738232092;49.9963488788;8.2738199696;49.9964387651;8.2739593898;49.9964408795;8.2739626291;49.9963509932;TGB101_50mX4197200000Y2988550000Z0
